name,slug,dba,dba_slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state,license_usda,delivery,sells_seeds,other_license
Code Green West LLC,code-green-west-llc,,,cultivator,,,,,CA,,US,,,(707) 791-9952,Callahan62480@gmail.Com,CCL19-0004601,,FALSE,FALSE,
Colay Health Center,colay-health-center,Stiiizy,stiiizy,dispensary,,,14070 Perris Blvd,Moreno Valley,CA,92553,US,33.915997,-117.225906,(215) 582-7666,Eric.Lightman@shrynegroup.Com,C10-0000720-LIC,,FALSE,FALSE,
COLD BAKED LLC,cold-baked-llc,CONCENTRATE DISTRIBUTION CENTER,concentrate-distribution-center,other|dispensary,,,920 East Spaulding Avenue,Pueblo West,CO,81007,US,38.32115293,-104.7053066,,,404-00635|404R-00209,,FALSE,FALSE,
Cole Ashbury Group LLC,cole-ashbury-group-llc,Eaze San Francisco Haight,eaze-san-francisco-haight,dispensary,,,1685 Haight St,San Francisco,CA,94117,US,37.769441,-122.450259,(415) 318-7278,Q@access-Sf.Org,C10-0000660-LIC,,FALSE,FALSE,
COLLECTED SUN LLC,collected-sun-llc,COLLECTED SUN,collected-sun,cultivator|dispensary,,,6183 Red Creek Springs Road West,Pueblo,CO,81005,US,38.2213702,-104.7550457,,,403R-00986,,FALSE,FALSE,
Collective Strategies Enterprises LLC,collective-strategies-enterprises-llc,KUSH CONNECT,kush-connect,dispensary,,,,,CA,,US,,,(818) 438-0840,Lrivera0914@gmail.Com,C9-0000479-LIC,,FALSE,FALSE,
Collective Strategies Enterprises LLC,collective-strategies-enterprises-llc,Magic Stick,magic-stick,dispensary,,,,,CA,,US,,,(818) 438-0840,Lrivera0914@gmail.Com,C9-0000511-LIC,,FALSE,FALSE,
"Colony Farms, LLC",colony-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 494-5336,Willryan808@yahoo.Com,CCL19-0005381,,FALSE,FALSE,
COLORADO ALTERNATIVE HEALTH CARE LTD,colorado-alternative-health-care-ltd,COLORADO WEEDERY,colorado-weedery,dispensary,,,"125 Peach Avenue, Unit C",Palisade,CO,81526,US,39.1113582,-108.3531892,,,402R-00695,,FALSE,FALSE,
COLORADO ALTERNATIVE HEALTH CARE LTD,colorado-alternative-health-care-ltd,COLORADO WEEDERY,colorado-weedery,dispensary,,,879 Struthers Avenue,Grand Junction,CO,81501,US,39.05568863,-108.5580487,,,402R-01028,,FALSE,FALSE,
COLORADO ALTERNATIVE HEALTH CARE LTD,colorado-alternative-health-care-ltd,PALISADES HEALTH CARE INC,palisades-health-care-inc,dispensary,,,"125 Peach Avenue, Suite C",Palisade,CO,81526,US,39.1113582,-108.3531892,,,402-00097,,FALSE,FALSE,
COLORADO BLUEGRASS LLC,colorado-bluegrass-llc,JUXT.FLORA,juxtflora,cultivator|other,,,3228 East Platte Avenue,Colorado Springs,CO,80909,US,38.83973999,-104.7701564,,,403-01646|404-00451,,FALSE,FALSE,
Colorado Blvd Partners  LLC [Equity Retailer],colorado-blvd-partners-llc-equity-retailer,MUHA MEDS [Equity Retailer],muha-meds-equity-retailer,dispensary,,,1731 Colorado Blvd,Los Angeles,CA,90041,US,34.139761,-118.204975,(323) 474-6665,Glendale@muhameds.Com,C10-0001316-LIC,,FALSE,FALSE,
COLORADO CANNABIS COMPANY LLC,colorado-cannabis-company-llc,PURE MARIJUANA DISPENSARY,pure-marijuana-dispensary,dispensary,,,2553 Sheridan Boulevard,Edgewater,CO,80214,US,39.75380787,-105.0533069,,,402R-00179,,FALSE,FALSE,
COLORADO CANNABIS COMPANY LLC,colorado-cannabis-company-llc,PURE MARIJUANA DISPENSARY,pure-marijuana-dispensary,dispensary,,,1133 Bannock Street,Denver,CO,80204,US,39.73433497,-104.9903204,,,402R-00396,,FALSE,FALSE,
COLORADO CANNABIS COMPANY LLC|505 CENTER LLC,colorado-cannabis-company-llc,PURE MARIJUANA DISPENSARY,pure-marijuana-dispensary,other|dispensary,,,505 West 40th Avenue,Denver,CO,80216,US,39.77177987,-104.9937742,,,404-00070|404R-00046|402R-00438,,FALSE,FALSE,
COLORADO COMPASSIONATE CARE GIVERS INC,colorado-compassionate-care-givers-inc,ROCKY MOUNTAIN HIGH,rocky-mountain-high,dispensary,,,"3431 South Federal Boulevard, Unit A",Englewood,CO,80110,US,39.65400241,-105.0253305,,,402-00736,,FALSE,FALSE,
COLORADO COMPASSIONATE CARE GIVERS INC,colorado-compassionate-care-givers-inc,ROCKY MOUNTAIN HIGH,rocky-mountain-high,dispensary,,,3431 South Federal Boulevard Unit A,Englewood,CO,80110,US,39.65400241,-105.0253305,,,402R-01000,,FALSE,FALSE,
COLORADO DISTRIBUTING INC,colorado-distributing-inc,COLORADO DISTRIBUTING INC|APEX EXTRACTS|THE DISPO,colorado-distributing-inc,cultivator|dispensary,,,893 East Enterprise Drive,Pueblo West,CO,81007,US,38.32549791,-104.7051307,,,403-01542|403R-00384|404R-00093|402-00975|402R-00822,,FALSE,FALSE,
COLORADO GOLD LLC,colorado-gold-llc,STICKY ICKY'S,sticky-ickys,dispensary,,,5341 West Highway 96,Pueblo,CO,81005,US,38.25880177,-104.6824823,,,402R-00673,,FALSE,FALSE,
COLORADO GREENS LLC,colorado-greens-llc,THE GREEN HORIZON,green-horizon,dispensary,,,739 Horizon Drive Unit B,Grand Junction,CO,81506,US,39.11076678,-108.5412094,,,402R-01009,,FALSE,FALSE,
COLORADO KIND HOLDINGS LLC,colorado-kind-holdings-llc,CLARITY GARDENS,clarity-gardens,cultivator|dispensary,,,"4600 North Ironton Street, Unit 101",Denver,CO,80239,US,39.78057736,-104.8632015,,,403R-00053,,FALSE,FALSE,
COLORADO MEDICAL INVESTMENTS LLC,colorado-medical-investments-llc,THE DISPENSARY,dispensary,dispensary,,,5744 South Datura Street,Littleton,CO,80120,US,39.61241489,-105.0043645,,,402R-00899,,FALSE,FALSE,
COLORADO MEDICAL PROCESSING LLC,colorado-medical-processing-llc,COLORADO'S BEST DABS,colorados-best-dabs,other|dispensary,,,"5475 North Peoria Street, Unit 4-111 & 4-112",Denver,CO,80239,US,39.7950213,-104.8472214,,,404-00383|404R-00345,,FALSE,FALSE,
COLORADO SPRINGS INVESTMENTS LLC,colorado-springs-investments-llc,THE DISPENSARY,dispensary,dispensary,,,2205 Montebello Square Drive Suite 101,Colorado Springs,CO,80918,US,38.91002788,-104.7871703,,,402R-01122,,FALSE,FALSE,
Colossus Enterprises LLC,colossus-enterprises-llc,,,cultivator,,,,,CA,,US,,,(831) 421-2292,9300busch@gmail.Com,CCL22-0000328,,FALSE,FALSE,
COLUMBIA CARE CO INC,columbia-care-co-inc,MEDICINE MAN,medicine-man,dispensary,,,130 West 84th Avenue,Thornton,CO,80260,US,39.84888091,-104.9902123,,,402R-00640,,FALSE,FALSE,
COLUMBIA CARE CO INC,columbia-care-co-inc,MEDICINE MAN,medicine-man,dispensary,,,500 East Rogers Road,Longmont,CO,80501,US,40.16111462,-105.0819959,,,402R-00724,,FALSE,FALSE,
"Columbia Care NY, LLC.",columbia-care-ny-llc,Cannabist,cannabist,other,https://www.gocannabist.com/stores/new-york/brooklyn,,44 Court Street,Brooklyn,NY,11201,US,40.69261,-73.99098,,,MM0306D,,FALSE,FALSE,
COM Management I LLC,com-management-i-llc,,,cultivator,,,,,CA,,US,,,(602) 418-2181,Monica@masmota.Com,CCL19-0005158,,FALSE,FALSE,
"Commerce Commercial Services, LLC",commerce-commercial-services-llc,,,cultivator,,,,,CA,,US,,,(916) 305-4002,Commercecommercialservices@gmail.Com,CCL24-0000605,,FALSE,FALSE,
Commerce Distribution Inc,commerce-distribution-inc,Commerce Distribution,commerce-distribution,other,,,,,CA,,US,,,(213) 267-5016,Amyram600@gmail.Com,C11-0001461-LIC,,FALSE,FALSE,
Common Ground Enterprise,common-ground-enterprise,,,cultivator,,,,,CA,,US,,,(408) 406-3031,Foreverdom@gmail.Com,CCL21-0005301,,FALSE,FALSE,
Common Minds Farms,common-minds-farms,,,cultivator,,,,,CA,,US,,,(209) 552-5373,Nick.Mctague@gmail.Com,CCL20-0001256,,FALSE,FALSE,
Community Creative Network,community-creative-network,,,cultivator,,,,,CA,,US,,,(818) 430-7355,Jpegmagic@yahoo.Com,CCL19-0000867,,FALSE,FALSE,
Community Health Solutions,community-health-solutions,,,dispensary,,,1918 16th St,Sacramento,CA,95811,US,38.567636,-121.490074,(916) 712-7263,Rachel@cultivatedcalifornia.Com,C10-0000508-LIC,,FALSE,FALSE,
Community Veterans Of Rivco,community-veterans-of-rivco,Goldn Bloom,goldn-bloom,dispensary,,,43613 Florida Ave,Hemet,CA,92544,US,33.747354,-116.901084,(619) 212-5587,Samiharmis@gmail.Com,C10-0001437-LIC,,FALSE,FALSE,
"Community Veterans Of Rivco, LLC",community-veterans-of-rivco-llc,The Cake House,cake-house,dispensary,,,"23143 Temescal Canyon Rd, Suite C",Corona,CA,92883,US,33.783069,-117.489566,(619) 618-5811,Samiharmis@gmail.Com,C10-0001422-LIC,,FALSE,FALSE,
"Compassion Union, Inc.",compassion-union-inc,iLyfted Noho,ilyfted-noho,other,,,11669 Vanowen St,N Hollywood,CA,91605,US,34.19415,-118.386773,(818) 636-4465,Compassionunion1@gmail.Com,C12-0000106-LIC,,FALSE,FALSE,
COMPASSIONATE CARE GIVERS INC,compassionate-care-givers-inc,CANNABIS STATION,cannabis-station,dispensary,,,1201 20th Street,Denver,CO,80202,US,39.75237252,-104.9916953,,,402R-00068,,FALSE,FALSE,
COMPASSIONATE CARE GIVERS INC,compassionate-care-givers-inc,ROCKY MOUNTAIN HIGH,rocky-mountain-high,dispensary,,,"1538 Wazee Street, Suite 100",Denver,CO,80202,US,39.75061633,-105.0007043,,,402-00051|402R-00070,,FALSE,FALSE,
Compassionate Heart Mutual Benefit Association,compassionate-heart-mutual-benefit-association,Compassionate Manufacturing,compassionate-manufacturing,other,,,,,CA,,US,,,(707) 462-5100,Compassionateheart08@gmail.Com,DCC-10003228,,FALSE,FALSE,
Compassionate Heart Mutual Benefit Association [Equity Retailer],compassionate-heart-mutual-benefit-association-equity-retailer,,,dispensary,,,190 Kuki Ln,Ukiah,CA,95482,US,39.17003764,-123.2126891,(707) 462-5100,Compassionateheart08@gmail.Com,C10-0000465-LIC,,FALSE,FALSE,
COMPASSIONATE PAIN MANAGEMENT LLC,compassionate-pain-management-llc,AJOYA,ajoya,dispensary,,,"1100 West Dillon Road, Unit D-3",Louisville,CO,80027,US,39.96167153,-105.1659325,,,402-00325,,FALSE,FALSE,
COMPASSIONATE PAIN MANAGEMENT LLC,compassionate-pain-management-llc,AJOYA,ajoya,dispensary,,,"1100 West Dillon Road, Suite D3",Louisville,CO,80027,US,39.96167153,-105.1659325,,,402R-00203,,FALSE,FALSE,
"Compassionate Patient Resources, Inc.",compassionate-patient-resources-inc,CPR,cpr,other,,,,,CA,,US,,,(818) 996-4277,Cprcollective@gmail.Com,C11-0000112-LIC,,FALSE,FALSE,
"Compassionate Patient Resources, Inc.",compassionate-patient-resources-inc,HIGH DISPENSARY,high-dispensary,dispensary,,,18526 Parthenia St W,Northridge,CA,91324,US,34.227847,-118.536987,(818) 996-4277,Cprcollective@gmail.Com,C10-0000558-LIC,,FALSE,FALSE,
"Compassionate Patient Resources, Inc.",compassionate-patient-resources-inc,,,cultivator,,,,,CA,,US,,,(323) 775-3579,Andrey.Shmykov@gmail.Com,CCL18-0000716,,FALSE,FALSE,
COMPLETE RELEAF CO LLC,complete-releaf-co-llc,COMPLETE RELEAF,complete-releaf,dispensary,,,"1669 Coal Creek Drive, Suite A",Lafayette,CO,80026,US,39.98378527,-105.0942877,,,402R-00703,,FALSE,FALSE,
"Comptche Family, LLC",comptche-family-llc,Sweet Sisters Family Farm,sweet-sisters-family-farm,other,,,,,CA,,US,,,(707) 937-4734,Saraodo@gmail.Com,C13-0000075-LIC,,FALSE,FALSE,
"Comptche Family, LLC",comptche-family-llc,,,cultivator,,,,,CA,,US,,,(707) 937-4734,Saraodo@gmail.Com,CCL18-0000794,,FALSE,FALSE,
"Concentrated Services, LLC",concentrated-services-llc,,,other,,,,,CA,,US,,,(323) 667-7467,Maxfromca@gmail.Com,C11-0000321-LIC,,FALSE,FALSE,
"Concentrated Services, LLC",concentrated-services-llc,,,cultivator,,,,,CA,,US,,,(310) 505-2930,Yevgeny@ymail.Com,CCL20-0002216,,FALSE,FALSE,
"Conception Us, Inc.",conception-us-inc,Conception Nurseries,conception-nurseries,other,,,,,CA,,US,,,(650) 924-0212,Conceptionus@gmail.Com,C13-0000182-LIC,,FALSE,FALSE,
"Conception US, Inc.",conception-us-inc,,,cultivator,,,,,CA,,US,,,(925) 922-3541,Cannabisconsult.Ca@gmail.Com,CCL19-0004127,,FALSE,FALSE,
"Conception US, Inc.",conception-us-inc,,,cultivator,,,,,CA,,US,,,(650) 924-1212,Conceptionus@gmail.Com,CCL24-0000715,,FALSE,FALSE,
Conklin Creek Farms Inc.,conklin-creek-farms-inc,,,cultivator,,,,,CA,,US,,,(707) 298-7007,Licensing@sevenmilefarms.Com,CCL21-0005437,,FALSE,FALSE,
Conklin Creek Farms Inc.,conklin-creek-farms-inc,,,cultivator,,,,,CA,,US,,,(707) 298-7007,Licensing@sevenmilefarms.Com,CCL24-0000470,,FALSE,FALSE,
"CONNECTED ENTERPRISES, LLC",connected-enterprises-llc,,,cultivator,,,,,CA,,US,,,(916) 243-6982,Caleb.Regulatory@connectedca.Com,CCL21-0003629,,FALSE,FALSE,
CONNECTED MERCED LLC,connected-merced-llc,,,cultivator,,,,,CA,,US,,,(916) 243-6982,Caleb.Regulatory@connectedca.Com,CCL21-0004623,,FALSE,FALSE,
CONNECTIBUDS EJV 1 LLC,connectibuds-ejv-1-llc,HI PEOPLE CANNABIS MARKET,hi-people-cannabis-market,dispensary,,,306 Market Street,Hartford,CT,6120,US,41.77178071,-72.67088896,,,ACRE.0015685,,FALSE,FALSE,
CONNECTIBUDS EJV 2 LLC,connectibuds-ejv-2-llc,HI PEOPLE CANNABIS MARKET,hi-people-cannabis-market,dispensary,,,90 Pershing Drive,Derby,CT,6418,US,41.33171233,-73.08431173,,,ACRE.0015686,,FALSE,FALSE,
"CONNECTICUT SOCIAL EQUITY, LLC",connecticut-social-equity-llc,RODEO CANNABIS COMPANY,rodeo-cannabis-company,cultivator,,,266 WATERTOWN RD,MORRIS,CT,6763,US,41.67145087,-73.1709873,,,ACCE.0000040,,FALSE,FALSE,
Conscious Mindz Cannabis Company LLC,conscious-mindz-cannabis-company-llc,Conscious Mindz Cannabis Company,conscious-mindz-cannabis-company,other,,,,,CA,,US,,,(510) 502-5033,Marshaun.Marsh@yahoo.Com,C12-0000298-LIC,,FALSE,FALSE,
Conscious Vitality Corporation,conscious-vitality-corporation,,,cultivator,,,,,CA,,US,,,(415) 596-8491,Anna@thebettyproject.Com,CCL25-0000350,,FALSE,FALSE,
CONSCIOUSLY CRAFTED LLC,consciously-crafted-llc,DABLOGIC,dablogic,other|dispensary,,,"5000 East 41st Avenue, Unit 100",Denver,CO,80216,US,39.77373974,-104.9295379,,,404-00593|404R-00316,,FALSE,FALSE,
CONSCIOUSLY CRAFTED LLC,consciously-crafted-llc,VERDE NATURAL,verde-natural,cultivator|dispensary,,,5000 East 41st Avenue,Denver,CO,80216,US,39.77373974,-104.9295379,,,403R-00033,,FALSE,FALSE,
CONSTELLATION HOLDINGS LLC,constellation-holdings-llc,Cannabis Nation Sunriver,cannabis-nation-sunriver,dispensary,,,56789,Lunar Dr Bend,OR,97707-2187,US,43.8627231,-121.4568194,,,050-10050484E34,,FALSE,FALSE,
Contango Farms LLC,contango-farms-llc,,,cultivator,,,,,CA,,US,,,(617) 899-9677,Gmah@oculus-Holdings.Com,CCL22-0000597,,FALSE,FALSE,
Contango Farms LLC,contango-farms-llc,,,cultivator,,,,,CA,,US,,,(617) 899-9677,Gmah@oculus-Holdings.Com,CCL22-0000598,,FALSE,FALSE,
Contango Farms LLC,contango-farms-llc,,,cultivator,,,,,CA,,US,,,(617) 899-9677,Gmah@oculus-Holdings.Com,CCL22-0000599,,FALSE,FALSE,
Contra Costa Farms LLC,contra-costa-farms-llc,CoCo Farms,coco-farms,other,,,3400 Wilbur Ave,Antioch,CA,94509,US,38.011372,-121.756131,(480) 225-1167,Chuck@riovistafarms.Com,C12-0000279-LIC,,FALSE,FALSE,
Copper State Herbal Center Inc,copper-state-herbal-center-inc,Botanica,botanica,other,,,6205 N Travel Center Dr,Tucson,AZ,85741,US,32.31980771,-111.0476865,(520) 395-0230,,00000127ESET80222360,,FALSE,FALSE,
COPR INCORPORATED,copr-incorporated,Green Room,green-room,dispensary,,,2521 NW 9TH,St Corvallis,OR,97330-1536,US,44.59328563,-123.2523183,,,050-100297375C8,,FALSE,FALSE,
COPR INCORPORATED,copr-incorporated,Green Room (Albany),green-room-albany,dispensary,,,820 PACIFIC BLVD SE STE B,,OR,,US,44.6326881,-123.0944716,,,050-1023875D6FF,,FALSE,FALSE,
COPR INCORPORATED,copr-incorporated,Green Room (Campus),green-room-campus,dispensary,,,111 NW 16TH,St Corvallis,OR,97330-5701,US,44.56779443,-123.2739634,,,050-10038995791,,FALSE,FALSE,
COPR INCORPORATED,copr-incorporated,Green Room (South),green-room-south,dispensary,,,1665 SE 3RD,St Corvallis,OR,97333-1244,US,44.54937535,-123.2653559,,,050-1015927ADFE,,FALSE,FALSE,
COPR INCORPORATED,copr-incorporated,Green Room Dispensary,green-room-dispensary,dispensary,,,5070 Commercial St SE STE 120,,OR,,US,44.88159157,-123.0298844,,,050-25528,,FALSE,FALSE,
Core City Group Inc.,core-city-group-inc,,,cultivator,,,,,CA,,US,,,(818) 974-0444,Rosario@corecitygroup.Com,CCL23-0000052,,FALSE,FALSE,
Core Isogenics Inc.,core-isogenics-inc,,,cultivator,,,,,CA,,US,,,(949) 292-4943,Licensee@cspagroup.Com,CCL19-0003249,,FALSE,FALSE,
Core Isogenics Inc.,core-isogenics-inc,,,cultivator,,,,,CA,,US,,,(949) 292-4943,Licensee@cspagroup.Com,CCL19-0003250,,FALSE,FALSE,
Cornerstone Research Collective,cornerstone-research-collective,Cornerstone Wellness,cornerstone-wellness,dispensary,,,2551 W Colorado Blvd,Los Angeles,CA,90041,US,34.142104,-118.221986,(323) 259-8933,Info@cornerstonecollective.Com,C10-0000538-LIC,,FALSE,FALSE,
Corona Camp Street,corona-camp-street,RUSHBUDZ CORONA,rushbudz-corona,other,,,,,CA,,US,,,(714) 264-8268,Vloera10@yahoo.Com,C12-0000561-LIC,,FALSE,FALSE,
CORONA PROJECT LLC,corona-project-llc,,,cultivator,,,,,CA,,US,,,(530) 768-9299,CoronaprojectLLC@gmail.Com,CCL23-0000180,,FALSE,FALSE,
Corona Wellness LLC,corona-wellness-llc,Off the Charts,off-the-charts,dispensary,,,130 Industrial Way,Corona,CA,92882,US,33.884026,-117.592205,(619) 955-9433,Normanyousif11@gmail.Com,C10-0001314-LIC,,FALSE,FALSE,
Coronado LLC,coronado-llc,MARY JANES- A LEGACY 2 LEGAL DISPENSARY,mary-janes-a-legacy-2-legal-dispensary,dispensary,www.maryjaneswny.com,,2179 Sheridan Dr Tonawanda NY14223,Buffalo,NY,14223,US,42.98077,-78.85417,,,OCM-CAURD-24-000115,,FALSE,FALSE,
Coronita Helping Hands LLC,coronita-helping-hands-llc,Haven Cannabis Marijuana and Weed Dispensary - Corona,haven-cannabis-marijuana-and-weed-dispensary-corona,dispensary,,,2000 Frontage Rd,Corona,CA,92882,US,33.8790845,-117.6061877,(562) 280-7414,Licensing@nextgenenterprises.Biz,C10-0001591-LIC,,FALSE,FALSE,
CORRIDOR 70 LLC,corridor-70-llc,EVERBLOOM,everbloom,dispensary,,,"1150 Railroad Avenue, Units A and B",Rifle,CO,81650,US,39.54035467,-107.7833143,,,402-00966,,FALSE,FALSE,
CORRIDOR 70 LLC,corridor-70-llc,EVERBLOOM,everbloom,dispensary,,,10185 West 49th Avenue,Wheat Ridge,CO,80033,US,39.78568396,-105.1120017,,,402-00967|402R-00763,,FALSE,FALSE,
Cosdd61 LLC,cosdd61-llc,Wellgreens Dispensary,wellgreens-dispensary,dispensary,,,"8039 Balboa Ave, Suite A",San Diego,CA,92111,US,32.821298,-117.15008,(619) 873-7389,Sam@wellgreens.Store,C10-0001411-LIC,,FALSE,FALSE,
Cosdlm1. LLC,cosdlm1-llc,HiKei Cannabis,hikei-cannabis,dispensary,,,8939 La Mesa Blvd,La Mesa,CA,91942,US,32.774691,-117.004227,(619) 405-0298,Amaaronmagagna@gmail.Com,C10-0001439-LIC,,FALSE,FALSE,
"Cosmic Edibles, LLC",cosmic-edibles-llc,Cosmic,cosmic,other,,,,,CA,,US,,,(626) 757-5869,Jai.Tommy@gmail.Com,DCC-10003472,,FALSE,FALSE,
COSMIC FOODS HOLDINGS LLC,cosmic-foods-holdings-llc,COSMIC KITCHEN,cosmic-kitchen,dispensary,,,419 South 10th Street,Gunnison,CO,81230,US,38.54086381,-106.9374971,,,404R-00395,,FALSE,FALSE,
Cosmic Forces LLC,cosmic-forces-llc,,,cultivator,,,,,CA,,US,,,(707) 391-3631,Cosmicforcesfarm@gmail.Com,CCL21-0004281,,FALSE,FALSE,
Cosmo Perception Inc,cosmo-perception-inc,,,cultivator,,,,,CA,,US,,,(510) 592-7486,Cosmoperception@gmail.Com,CCL24-0000710,,FALSE,FALSE,
COSMOPLANT INC,cosmoplant-inc,,,cultivator,,,,,CA,,US,,,(818) 934-5355,Info.Cosmoplant@gmail.Com,CCL25-0000160,,FALSE,FALSE,
"Costa Mesa Retail, LLC",costa-mesa-retail-llc,Instabuds,instabuds,dispensary,,,2013 Newport Blvd,Costa Mesa,CA,92627,US,33.647301,-117.913983,(760) 995-7147,Robcabales@gmail.Com,C10-0001622-LIC,,FALSE,FALSE,
"Cougar Ranch Family Farms, LLC",cougar-ranch-family-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 223-2599,Cougarranchfamilyfarms@gmail.Com,CCL24-0000516,,FALSE,FALSE,
"Council Madrone Farms, LLC",council-madrone-farms-llc,,,cultivator,,,,,CA,,US,,,(831) 332-2018,Dave@councilmadronefarms.Com,CCL18-0003327,,FALSE,FALSE,
"Council Madrone Farms, LLC",council-madrone-farms-llc,,,cultivator,,,,,CA,,US,,,(831) 332-2018,Dave@councilmadronefarms.Com,CCL18-0003333,,FALSE,FALSE,
"Council Madrone Farms, LLC",council-madrone-farms-llc,,,cultivator,,,,,CA,,US,,,(831) 332-2018,Dave@councilmadronefarms.Com,CCL18-0003342,,FALSE,FALSE,
"Council Madrone Farms, LLC",council-madrone-farms-llc,,,cultivator,,,,,CA,,US,,,(831) 332-2018,Dave@councilmadronefarms.Com,CCL20-0001594,,FALSE,FALSE,
"Covelo Son Grown, LLC",covelo-son-grown-llc,,,cultivator,,,,,CA,,US,,,(707) 972-5942,Covelosongrown@gmail.Com,CCL18-0000624,,FALSE,FALSE,
COWGIRL CANNABIS LLC,cowgirl-cannabis-llc,Monmouth Cannabis,monmouth-cannabis,dispensary,,,210 PACIFIC AVE S STE A,,OR,,US,47.2658281,-122.2398938,,,050-100479383D7,,FALSE,FALSE,
COWGIRL CANNABIS LLC,cowgirl-cannabis-llc,West Salem Cannabis,west-salem-cannabis,dispensary,,,2625 SALEM DALLAS HWY NW STE 100,,OR,,US,44.9294987,-123.0811293,,,050-10009873CDF,,FALSE,FALSE,
"CP1 Supply Systems, LLC",cp1-supply-systems-llc,,,cultivator,,,,,CA,,US,,,(707) 601-6070,Cp1@goheadwaters.Com,CCL18-0001154,,FALSE,FALSE,
"CP1 Supply Systems, LLC",cp1-supply-systems-llc,,,cultivator,,,,,CA,,US,,,(707) 601-6070,Cp1@goheadwaters.Com,CCL18-0003061,,FALSE,FALSE,
"CP1 Supply Systems, LLC",cp1-supply-systems-llc,,,cultivator,,,,,CA,,US,,,(707) 601-6070,Cp1@goheadwaters.Com,CCL25-0000433,,FALSE,FALSE,
"CP1 Supply Systems, LLC",cp1-supply-systems-llc,,,cultivator,,,,,CA,,US,,,(707) 601-6070,Cp1@goheadwaters.Com,CCL25-0000434,,FALSE,FALSE,
Cpc Compassion Inc,cpc-compassion-inc,Local Cannabis Company,local-cannabis-company,dispensary,,,925 Wilshire Blvd,Santa Monica,CA,90401,US,34.023673,-118.49312,(917) 657-6011,Howard.Keum@calyxpeak.Com,C10-0001134-LIC,,FALSE,FALSE,
CPM LAKEWOOD LLC,cpm-lakewood-llc,AJOYA MEDICAL CANNABIS,ajoya-medical-cannabis,dispensary,,,10590 West Colfax Avenue,Lakewood,CO,80215,US,39.74007529,-105.1163849,,,402-00326|402R-00958,,FALSE,FALSE,
Cpr - Winchester LLC,cpr-winchester-llc,A/0 CANNABIS,a0-cannabis,dispensary,,,28384 Winchester Rd,Winchester,CA,92596,US,33.708912,-117.084526,(619) 212-1508,Cprwinchester@gmail.Com,C10-0001215-LIC,,FALSE,FALSE,
"CPTD Cultivation, Inc",cptd-cultivation-inc,,,cultivator,,,,,CA,,US,,,(916) 886-4806,CptdLLC@gmail.Com,CCL21-0003544,,FALSE,FALSE,
"CPY, LLC",cpy-llc,,,cultivator,,,,,CA,,US,,,(530) 784-1028,Chewyaj@gmail.Com,CCL22-0001469,,FALSE,FALSE,
Cr And D Inc. [Equity Retailer],cr-and-d-inc-equity-retailer,Modesto Cannabis Collective [Equity Retailer],modesto-cannabis-collective-equity-retailer,dispensary,,,439 Maze Blvd,Modesto,CA,95351,US,37.638335,-121.013786,(916) 502-7463,Modestcannabiscollective@gmail.Com,C10-0000163-LIC,,FALSE,FALSE,
"Cr Santa Rosa, LLC",cr-santa-rosa-llc,Flame Dispensary,flame-dispensary,dispensary,,,1937 Santa Rosa Ave,Santa Rosa,CA,95407,US,38.419698,-122.713817,(619) 729-7785,Shayawi@gmail.Com,C10-0001103-LIC,,FALSE,FALSE,
Crafted Canopy Co. LLC,crafted-canopy-co-llc,The Grand Distro,grand-distro,other,,,,,CA,,US,,,(562) 554-6770,Admin@verdemgnt.Com,C11-0000511-LIC,,FALSE,FALSE,
Crafted Canopy Co. LLC,crafted-canopy-co-llc,,,cultivator,,,,,CA,,US,,,(562) 554-6770,Chris@craftedcanopyco.Com,CCL19-0003169,,FALSE,FALSE,
Crafted Canopy Co. LLC,crafted-canopy-co-llc,,,cultivator,,,,,CA,,US,,,(562) 554-6770,Chris@craftedcanopyco.Com,CCL19-0003171,,FALSE,FALSE,
Crafted Canopy Co. LLC,crafted-canopy-co-llc,,,cultivator,,,,,CA,,US,,,(949) 228-4713,Chris@craftedcanopyco.Com,CCL19-0003172,,FALSE,FALSE,
"Crafton Manufacturing,",crafton-manufacturing,"Crafton Manufacturing, LLC",crafton-manufacturing-llc,other,,,,,CA,,US,,,(310) 995-8126,Michael.Garrison86@gmail.Com,DCC-10004757,,FALSE,FALSE,
CRAIG CANNABIS INC,craig-cannabis-inc,ROCKY MOUNTAIN CANNABIS,rocky-mountain-cannabis,dispensary,,,535 Yampa Avenue  Unit 100,Craig,CO,81625,US,40.51489923,-107.5472114,,,402R-00856,,FALSE,FALSE,
Craig Guggolz,craig-guggolz,Best Friends Farm,best-friends-farm,dispensary,,,,,CA,,US,,,(760) 660-5579,Bestfriendsfarm420@gmail.Com,C9-0000492-LIC,,FALSE,FALSE,
"Crc Manufacturing, LLC",crc-manufacturing-llc,CRC Distribution,crc-distribution,other,,,,,CA,,US,,,(818) 731-0802,Gkim@gjklawgroup.Com,DCC-10003306,,FALSE,FALSE,
Creative Chaos Holdings LLC,creative-chaos-holdings-llc,Ether,ether,dispensary,,,"211 Granite St, Suite A",Corona,CA,92879,US,33.891432,-117.502244,(951) 258-8132,Twsautos@gmail.Com,C10-0001355-LIC,,FALSE,FALSE,
