Business or License Holder Name,License Number,Regulatory Body,City,State,Zip Code,Status,Latitude,Longitude
"OLIVER, KATHY",830117,Texas Department of Agriculture,LEVELLAND,Texas,0,Expired,33.5873164,-102.37796
"OLLINGER, LANCE M",831051,Texas Department of Agriculture,GROOM,Texas,0,Expired,35.2036602,-101.1068215
ONORAY DAVIS,865322,Texas Department of Agriculture,SEVEN OAKS,Texas,77351,Expired,30.8532056,-94.85523859999999
OPTIMA HEMP AND CANNABIS PRODUCTS LLC,836053,Texas Department of Agriculture,VENUS,Texas,76084,Expired,32.438858,-97.1036396
ORANGE PISTIL,843950,Texas Department of Agriculture,NEW BRAUNFELS,Texas,78130,Expired,29.7049806,-98.06834300000001
ORGANIC HEMP GROWERS LLC,894468,Texas Department of Agriculture,STONEWALL,Texas,78671,Expired,30.2360359,-98.6644769
ORIGAMI REALTY GROUP,864013,Texas Department of Agriculture,SAN ANTONIO,Texas,78209,Expired,29.4854054,-98.4513272
ORLANDO BAZAN,857059,Texas Department of Agriculture,ROMA,Texas,78584,Expired,26.4088523,-99.0156554
"ORTEGO, RONALD WALTER",832404,Texas Department of Agriculture,BEAUMONT,Texas,0,Expired,30.080174,-94.1265562
OSCAR MEZA JR,849781,Texas Department of Agriculture,EDINBURG,Texas,78539,Expired,26.268255,-98.1884949
OUTGREEN LLC,833097,Texas Department of Agriculture,AUSTIN,Texas,0,Expired,30.267153,-97.7430608
OVERTON FISHERIES INC,880112,Texas Department of Agriculture,BUFFALO,Texas,75831,Expired,31.4637866,-96.0580197
"OVERTURF, BRYCE",834141,Texas Department of Agriculture,LEANDER,Texas,0,Expired,30.5788055,-97.8530686
"OWEN, GARY CHARLES",832405,Texas Department of Agriculture,MIDLAND,Texas,0,Expired,31.9995797,-102.0756701
"OWEN, TROY A",829745,Texas Department of Agriculture,BAY CITY,Texas,0,Expired,28.9827565,-95.969402
"OWENS, MISTY M",833101,Texas Department of Agriculture,ARP,Texas,0,Expired,32.2250532,-95.058894
"OXFORD, PHILIP D",831681,Texas Department of Agriculture,HARLINGEN,Texas,0,Expired,26.1906306,-97.69610259999999
PACEQUINN LLC,829805,Texas Department of Agriculture,AUSTIN,Texas,0,Expired,30.267153,-97.7430608
"PAGE, JARED",834698,Texas Department of Agriculture,PLANO,Texas,0,Expired,33.0216577,-96.6979973
PAIGE MIEL GUERRA,867683,Texas Department of Agriculture,GROVES,Texas,77619,Expired,29.94826949999999,-93.9171155
PAKA LLC,902653,Texas Department of Agriculture,SASN ANTONIO,Texas,78218,Expired,29.4942966,-98.4019754
PAKALOLO PLUG,831907,Texas Department of Agriculture,CONVERSE,Texas,0,Expired,29.5062414,-98.30683979999999
PALEO EGG CO LLC,852357,Texas Department of Agriculture,WEBBERVILLE,Texas,78653,Expired,30.2287427,-97.5156765
PALEO EGG CO LLC,884740,Texas Department of Agriculture,AUSTIN,Texas,78744,Expired,30.196311,-97.730807
PALLIE PENNEY,855259,Texas Department of Agriculture,KNIPPA,Texas,78870,Expired,29.2952364,-99.6372741
PANTHER CITY CULTIVATORS LLC,874214,Texas Department of Agriculture,BOWIE,Texas,76230,Expired,33.5589953,-97.84864569999999
PARADISE CREEK FARMS,929667,Texas Department of Agriculture,VERNON,Texas,76384,Expired,34.1545306,-99.2650804
PARADISE LAND AND CATTLE LLC,829833,Texas Department of Agriculture,PARADISE,Texas,0,Expired,33.150118,-97.6872521
PARKER GREENHOUSE,932622,Texas Department of Agriculture,BULVERDE,Texas,78163,Expired,29.7695092,-98.5062007
"PARRILLA, RICHARD H",829793,Texas Department of Agriculture,GRAHAM,Texas,0,Expired,33.1070597,-98.589502
PARSONS HEMP LLC,830110,Texas Department of Agriculture,VALLEY MILLS,Texas,0,Expired,31.6593282,-97.47223799999999
PAST THE GATE LLC,849714,Texas Department of Agriculture,SPRING BRANCH,Texas,78070,Expired,29.8405513,-98.4104996
PATRICIA AGUILAR,881268,Texas Department of Agriculture,NEW BRAUNFELS,Texas,78130,Expired,29.7049806,-98.06834300000001
PATRICK GARLAND,854768,Texas Department of Agriculture,CONROE,Texas,77304,Expired,30.3315253,-95.509247
PATRICK GREENE,846932,Texas Department of Agriculture,STOWELL,Texas,77661,Expired,29.703556,-94.42849849999999
PATRICK MANGAN,928380,Texas Department of Agriculture,SAN ANTONIO,Texas,78252,Expired,29.3330103,-98.6710603
PATRICK MORGAN,895917,Texas Department of Agriculture,FORT WORTH,Texas,76133,Expired,32.6477436,-97.38407289999999
PATTERSON FAMILY LTD #1,929382,Texas Department of Agriculture,LOCKHART,Texas,78644,Expired,29.8849441,-97.6699996
PATTERSON GRASS,829841,Texas Department of Agriculture,LIVINGSTON,Texas,0,Expired,30.7110216,-94.9330202
PATTI GAIL TWOMEY,901566,Texas Department of Agriculture,CARTHAGE,Texas,75633,Expired,32.1573841,-94.3374199
PATTI RAY,852195,Texas Department of Agriculture,GRAND SALINE,Texas,75140,Expired,32.6734636,-95.70940689999999
PAUL DOMINIC SOLIS,850859,Texas Department of Agriculture,BASTROP,Texas,78602,Expired,30.1104947,-97.3152701
"PAULSON, BRENDA D",832132,Texas Department of Agriculture,PAMPA,Texas,0,Expired,35.5333545,-100.9718861
PAX SYLVAN LLC,895284,Texas Department of Agriculture,AUSTIN,Texas,78750,Expired,30.267153,-97.7430608
PAXTON BRYAN MARTIN,854149,Texas Department of Agriculture,SAN ANGELO,Texas,76903,Expired,31.48468119999999,-100.4508956
"PAYNE, BELINDA L",829976,Texas Department of Agriculture,JARRELL,Texas,0,Expired,30.824616,-97.6043608
PECAN CITY FARMS LLC,913130,Texas Department of Agriculture,SEGUIN,Texas,78155,Expired,29.56892479999999,-97.96458319999999
PECAN SPRINGS FARM LTD,873325,Texas Department of Agriculture,KERRVILLE,Texas,78028,Expired,30.0474332,-99.1403189
"PENA, ANDREW",833527,Texas Department of Agriculture,CHANNELVIEW,Texas,0,Expired,29.7760599,-95.11465330000001
"PENA, RENE",831565,Texas Department of Agriculture,BANQUETE,Texas,0,Expired,27.806281,-97.7965464
"PENDERGRASS, CHAD",832996,Texas Department of Agriculture,LEVELLAND,Texas,0,Expired,33.5873164,-102.37796
PERMACULTURE EDUCATION LLC,877587,Texas Department of Agriculture,MAGNOLIA,Texas,77355,Expired,30.2093794,-95.75078150000002
"PERVIS, DENNIS JR",830140,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
PETERSON BROTHERS INC,889859,Texas Department of Agriculture,SAN ANTONIO,Texas,78259,Expired,29.6249386,-98.4293891
PFLUTTO INVESTMENTS LIMITED LIBILITY COMPANY LLC,849867,Texas Department of Agriculture,ELGIN,Texas,78621,Expired,30.3496528,-97.3702735
PHARMORGANIX,914640,Texas Department of Agriculture,BURLESON,Texas,76028,Expired,32.5297156,-97.286868
PHARMS PLUS LLC,1200-1200,Illinois Department of Agriculture,WEBSTER,Texas,77598,Expired,29.5377315,-95.1182645
PHILLIP HERRINGTON,848689,Texas Department of Agriculture,MINEOLA,Texas,75773,Expired,32.6631884,-95.4882896
PICK YOUR POISON LLC,881560,Texas Department of Agriculture,CADDO MILLS,Texas,75135,Expired,33.064166,-96.2284132
"PICKETT SPRINGS RECREATIONAL PROPERTIES, LLC",830026,Texas Department of Agriculture,PITTSBURG,Texas,0,Expired,32.9954021,-94.96576879999999
PIERRE SHARBONEAU,889398,Texas Department of Agriculture,COLLEGE STATION,Texas,77845,Expired,30.6210482,-96.3255016
PINE HEMP CO LLC,850670,Texas Department of Agriculture,GARRISON,Texas,75946,Expired,31.8240279,-94.4908377
"PINEACRE RENTALS, LLC",830968,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
PINEY WOODS STANDARD HEMP CO,910125,Texas Department of Agriculture,LONGVIEW,Texas,75605,Expired,32.562483,-94.70706159999999
"PIONEER FARMS, LLC,",829790,Texas Department of Agriculture,SPRING BRANCH,Texas,0,Expired,29.8405513,-98.4104996
PLANO HEMP COMPANY LLC,834776,Texas Department of Agriculture,PLANO,Texas,0,Expired,33.0216577,-96.6979973
PLANT LADY ATX,910279,Texas Department of Agriculture,LAKEWAY,Texas,78734,Expired,30.3666665,-97.9483898
"PLATINUM GROWERS, LLC",849400,Texas Department of Agriculture,AMARILLO,Texas,79119,Expired,35.120627,-102.0032957
PLEASANT RAINN FARMS LLC,919370,Texas Department of Agriculture,MIDLAND,Texas,79706,Expired,31.9995797,-102.0756701
PLEIADES RANCH OASIS INC,955005,Texas Department of Agriculture,CAMPBELL,Texas,75422,Expired,33.149386,-95.9513214
POLETE BUARD,898582,Texas Department of Agriculture,MANSFIELD,Texas,76063,Expired,32.563183,-97.1416926
"POPE, GENYA",830081,Texas Department of Agriculture,WHITNEY,Texas,0,Expired,31.951823,-97.3214012
"PORRAS, ANTONIO",830307,Texas Department of Agriculture,LEWISVILLE,Texas,0,Expired,33.0463292,-96.9941903
POT TO PINT,953215,Texas Department of Agriculture,LEANDER,Texas,78641,Expired,30.5390145,-97.9374948
POTENTIAL 4 FOR GROWTH,850250,Texas Department of Agriculture,TEXARKANA,Texas,75503,Expired,33.526533,-94.1309067
POWER HOUSE AGRICULTURE LLC,911383,Texas Department of Agriculture,ALVARADO,Texas,76009,Expired,32.4065312,-97.2116782
"POWER, DAVID",830545,Texas Department of Agriculture,WICHITA FALLS,Texas,0,Expired,33.9137085,-98.4933873
Prairie Farms Hemp LLC,46_0003,South Dakota Department of Agriculture,The Colony,Texas,75056,Expired,33.0787106,-96.91018059999999
"PRAIRIE VIEW A AND M UNIVERSITY, COLLEGE OF AG",831654,Texas Department of Agriculture,CYPRESS,Texas,0,Expired,29.9733158,-95.68738040000001
"PRAY WAIT BELIEVE NICKELS FAMILY FARMS, INC",833179,Texas Department of Agriculture,MULESHOE,Texas,0,Expired,34.2264676,-102.7238263
PRESCOTT LOVE LLC,850074,Texas Department of Agriculture,BASTROP,Texas,78602,Expired,30.1104947,-97.3152701
PRESTIGE RENTALS AND AGRICULTURE,886263,Texas Department of Agriculture,SAN ANTONIO,Texas,78218,Expired,29.4942966,-98.4019754
PRIMITIVE FARMS LLC,829857,Texas Department of Agriculture,CEDAR PARK,Texas,0,Expired,30.505198,-97.8202888
"PROCTOR, LARRY E",829926,Texas Department of Agriculture,KLONDIKE,Texas,0,Expired,33.3299964,-95.75841369999999
"PROFESSIONAL ACCESS CORPORATE ORGANIZATION, INC",832133,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
PROHEMP CULTIVATORS LLC,860962,Texas Department of Agriculture,MCKINNEY,Texas,75070,Expired,33.1593743,-96.68058839999999
PROHIBITION RX,870909,Texas Department of Agriculture,WHITESBORO,Texas,76273,Expired,33.6562183,-96.906948
PROPERTY RELIEF LLC,831080,Texas Department of Agriculture,SAN MARCOS,Texas,0,Expired,29.8832749,-97.9413941
"PUCKHABER, TRYSTAN M",829818,Texas Department of Agriculture,AUSTIN,Texas,0,Expired,30.267153,-97.7430608
PUR ISOLABS LLC,854128,Texas Department of Agriculture,BERGHEIM,Texas,78004,Expired,29.8274986,-98.5752874
PUR ISOLABS LLC,854129,Texas Department of Agriculture,BERGHEIM,Texas,78004,Expired,29.8274986,-98.5752874
PUR ISOLABS LLC,899411,Texas Department of Agriculture,BERGHEIM,Texas,78004,Expired,29.8274986,-98.5752874
PURA VIDA HEMP CO,834974,Texas Department of Agriculture,FREDERICKSBURG,Texas,0,Expired,30.27637,-98.8738819
PURE JOY WELLNESS,873621,Texas Department of Agriculture,CONROE,Texas,77302,Expired,30.2123622,-95.33116520000002
PUSH B FARMERS INC,928777,Texas Department of Agriculture,HOUSTON,Texas,77091,Expired,29.8564302,-95.4410924
PVHC AG1 LLC,829807,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
QATARI-REIGN CONSULTING,882489,Texas Department of Agriculture,SAN ANTONIO,Texas,78255,Expired,29.6499409,-98.66555919999999
QK SOLUTIONS LLC,829786,Texas Department of Agriculture,KATY,Texas,0,Expired,29.7857765,-95.8245093
QK SOLUTIONS LLC,829847,Texas Department of Agriculture,KATY,Texas,0,Expired,29.7857765,-95.8245093
QUEMADO VALLEY FARMS AND LIVESTOCK LLC,933370,Texas Department of Agriculture,EAGLE PASS,Texas,78852,Expired,28.7091433,-100.4995214
QUENTIN POSTERT,853452,Texas Department of Agriculture,SPRING BRANCH,Texas,78070,Expired,29.8405513,-98.4104996
QUILOMBO PAIXAO,830145,Texas Department of Agriculture,CEDAR CREEK,Texas,0,Expired,30.0873153,-97.501432
"QUINONES, CLAYTON",829743,Texas Department of Agriculture,KINGSVILLE,Texas,0,Expired,27.5158689,-97.85610899999999
"QUINTANILLA, BRIAN D",829816,Texas Department of Agriculture,PORT LAVACA,Texas,0,Expired,28.6149968,-96.6260892
"RAINEY, JERRY G",831446,Texas Department of Agriculture,BROWNWOOD,Texas,0,Expired,31.7093197,-98.9911611
RAINWATER SERVICES LLC,831048,Texas Department of Agriculture,MONTGOMERY,Texas,0,Expired,30.3882613,-95.69633549999999
"RANCHO EL SACRIFICIO OPERATIONS, LLC",851274,Texas Department of Agriculture,HARLINGEN,Texas,78552,Expired,26.1862754,-97.76340189999999
RANDALL HANSON,850767,Texas Department of Agriculture,TYLER,Texas,75703,Expired,32.2556612,-95.3207069
Randall Kleen,31_0135,Nebraska Department of Agriculture,Channelview,Texas,77530,Expired,29.7945258,-95.11194069999999
RANDY JOHNSON,905683,Texas Department of Agriculture,FRITCH,Texas,79036,Expired,35.6404433,-101.6025476
RANDY RUBY,881652,Texas Department of Agriculture,KILGORE,Texas,75662,Expired,32.3862619,-94.87577089999999
RARE EARTH GENOMICS LP LLC,864619,Texas Department of Agriculture,HOUSTON,Texas,77056,Expired,29.7484861,-95.4699173
"RARE EARTH GENOMNICS LP, LLC",829739,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
RASHID DARWISH,848406,Texas Department of Agriculture,DALLAS,Texas,75254,Expired,32.9418531,-96.8002704
RASTA RECREATIONAL RANCH LLC,849397,Texas Department of Agriculture,HOUSTON,Texas,77084,Expired,29.8296506,-95.6668306
RAUL M CASTRO JR,951856,Texas Department of Agriculture,KELLER,Texas,76248,Expired,32.9259646,-97.2329255
RAWYALTY IMPORT EXPORT GROUP LLC,832970,Texas Department of Agriculture,HOUSTON,Texas,0,Expired,29.7600771,-95.37011079999999
RAYMOND THOMAS DAY,929666,Texas Department of Agriculture,AUSTIN,Texas,78739,Expired,30.1859258,-97.90482
"RBR Equipment Services, LLC",40_0652 2025,"Oklahoma Department of Agriculture, Food & Forestry",Alamo,Texas,78516,Expired,26.1836854,-98.1230638
REAL DEAL SMOKE LLC,924964,Texas Department of Agriculture,LEANDER,Texas,78641,Expired,30.5390145,-97.9374948
REBECCA L COCHRAN,882281,Texas Department of Agriculture,DRIPPING SPRINGS,Texas,78620,Expired,30.1902067,-98.0866781
REBEL ROOTS HEMP LLC,954993,Texas Department of Agriculture,PORT ARTHUR,Texas,77642,Expired,29.9051634,-93.8960811
RED CABIN NATURAL PRODUCTS LLC,855019,Texas Department of Agriculture,NEW ULM,Texas,78950,Expired,29.8921715,-96.4902479
RED EYE FLOWER,862641,Texas Department of Agriculture,VIDOR,Texas,77662,Expired,30.1316001,-94.0154541
RED EYE FLOWER,898945,Texas Department of Agriculture,VIDOR,Texas,77662,Expired,30.1316001,-94.0154541
RED MULE FARMS LLC,829806,Texas Department of Agriculture,ATHENS,Texas,0,Expired,32.2048735,-95.8555207
RED PLANTS LLC,832968,Texas Department of Agriculture,EMORY,Texas,0,Expired,32.874566,-95.7655183
RED RIVER MANAGEMENT GROUP,829781,Texas Department of Agriculture,PLANO,Texas,0,Expired,33.0216577,-96.6979973
RED RIVER MANAGEMENT GROUP,829867,Texas Department of Agriculture,PLANO,Texas,0,Expired,33.0216577,-96.6979973
RED STAG ROOTS LLC,833856,Texas Department of Agriculture,BROOKSHIRE,Texas,0,Expired,29.7860643,-95.95106609999999
"REDHON FARMS, LLC",850431,Texas Department of Agriculture,OAKWOOD,Texas,75855,Expired,31.584896,-95.8491262
REDS PLANTS LLC,856266,Texas Department of Agriculture,EMORY,Texas,75440,Expired,32.874566,-95.7655183
REGINALD BLAKELY,861397,Texas Department of Agriculture,SEAGOVILLE,Texas,75159,Expired,32.6395776,-96.53832279999999
REGINALD DESHAWN,886264,Texas Department of Agriculture,LANCASTER,Texas,75134,Expired,32.6356124,-96.80294889999999
REMINGTON SUTTON,852034,Texas Department of Agriculture,MIDLAND,Texas,79705,Expired,32.0688848,-102.0946818
"REMMERT, THOMAS",830083,Texas Department of Agriculture,FISCHER,Texas,0,Expired,29.9768804,-98.26584679999999
REMSHUI LLC,854741,Texas Department of Agriculture,DALLAS,Texas,75205,Expired,32.832584,-96.797592
"RENDLEMAN, MISTY",832995,Texas Department of Agriculture,LUBBOCK,Texas,0,Expired,33.5845235,-101.8552139
RENOVATING MINDS LLC,847826,Texas Department of Agriculture,MANSFIELD,Texas,76063,Expired,32.563183,-97.1416926
"REVEL, KENNETH W",829930,Texas Department of Agriculture,NURSERY,Texas,0,Expired,28.9225897,-97.0969956
"REVEL, TYLER",829747,Texas Department of Agriculture,DRIPPING SPRINGS,Texas,0,Expired,30.1902067,-98.0866781
REVITALIZE WELLNESS,848788,Texas Department of Agriculture,HOUSTON,Texas,77040,Expired,29.8760239,-95.5249863
REY ANDRADE,923892,Texas Department of Agriculture,HELOTES,Texas,78033,Expired,29.5611837,-98.6802212
"REYES, ROLANDO",829898,Texas Department of Agriculture,ABILENE,Texas,0,Expired,32.4534878,-99.73128290000001
"REYES, ROLANDO",829898,Texas Department of Agriculture,ABILENE,Texas,0,Expired,32.4534878,-99.73128290000001
"REYES, ROLANDO",829918,Texas Department of Agriculture,ABILENE,Texas,0,Expired,32.4534878,-99.73128290000001
REYNA LARA,855915,Texas Department of Agriculture,HOUSTON,Texas,77075,Expired,29.6211025,-95.2632201
RG FARM,843491,Texas Department of Agriculture,WHITEWRIGHT,Texas,75491,Expired,33.5128856,-96.3924833
"RGV WEALTH, LLC",831345,Texas Department of Agriculture,SAN ANTONIO,Texas,0,Expired,29.4251905,-98.4945922
RHD FARMS TEXAS,829979,Texas Department of Agriculture,ROCKWALL,Texas,75032,Expired,32.858216,-96.41838500000001
RHONDA THOMPSON,854494,Texas Department of Agriculture,SAN AUGUSTINE,Texas,75972,Expired,31.5296413,-94.1119678
RICHARD CHELF,900740,Texas Department of Agriculture,STEPHENVILLE,Texas,76401,Expired,32.2206958,-98.2022633
RICHARD COWART,850586,Texas Department of Agriculture,PURDON,Texas,76679,Expired,31.9490462,-96.6166545
RICHARD G QUICK,850768,Texas Department of Agriculture,ROYSE CITY,Texas,75188,Expired,32.9751204,-96.3324817
RICHARD KEETON,890634,Texas Department of Agriculture,FAYETTEVILLE,Texas,78940,Expired,29.9057817,-96.6727528
RICHARD MORGAN,951630,Texas Department of Agriculture,WICHITA FALLS,Texas,76310,Expired,33.9137085,-98.4933873
"RICHARDSON, MICHAEL",834284,Texas Department of Agriculture,BERTRAM,Texas,0,Expired,30.7437957,-98.0555763
RICKY BROWN,865502,Texas Department of Agriculture,KILLEEN,Texas,76542,Expired,31.0089127,-97.7199454
RICKY BROWN,903216,Texas Department of Agriculture,KILLEEN,Texas,76542,Expired,31.0089127,-97.7199454
"RIEFLER, JASON PAUL",830067,Texas Department of Agriculture,SANGER,Texas,0,Expired,33.3631705,-97.1739027
"RIGGS, BILL",832145,Texas Department of Agriculture,FREDERICKSBURG,Texas,0,Expired,30.27637,-98.8738819
RIO FARMS INC.,843488,Texas Department of Agriculture,MONTE ALTO,Texas,78538,Expired,26.3728159,-97.9689025
RIO GREEN FARMS LLC,919955,Texas Department of Agriculture,MCALLEN,Texas,78503,Expired,26.1706746,-98.2541155
RIOCBDRGV LLC,864012,Texas Department of Agriculture,HARLINGEN,Texas,78550,Expired,26.2625297,-97.654811
RIOCBDRGV LLC,895533,Texas Department of Agriculture,COMBES,Texas,78535,Expired,26.2455001,-97.73176509999999
"RISING M FARMS, INC",832701,Texas Department of Agriculture,CYPRESS,Texas,0,Expired,29.9733158,-95.68738040000001
RIVER BALLARD,919875,Texas Department of Agriculture,ROYSE CITY,Texas,75189,Expired,32.9751204,-96.3324817
RIVER BOTTOM HEMP CO LLC,847740,Texas Department of Agriculture,CELINA,Texas,75009,Expired,33.3212791,-96.7708138
RIVER FIELD FARM,930042,Texas Department of Agriculture,AUSTIN,Texas,78735,Expired,30.2573497,-97.86127669999999
RIVERSIDE HEMP,830688,Texas Department of Agriculture,HEMPSTEAD,Texas,77445,Expired,30.0974405,-96.0782918
RJ BOTANICALS LLC,829852,Texas Department of Agriculture,WOODVILLE,Texas,0,Expired,30.7753454,-94.4148791
ROBBIE WARLEY,851521,Texas Department of Agriculture,EAST BERNARD,Texas,77435,Expired,29.5310744,-96.0710696
ROBERT BOMBARDIERE,928379,Texas Department of Agriculture,MAGNOLIA,Texas,77354,Expired,30.2093794,-95.75078150000002
ROBERT BROWN,881653,Texas Department of Agriculture,PORT O CONNOR,Texas,77982,Expired,28.4475898,-96.4053596
ROBERT CHRISTOPHER BELL,913345,Texas Department of Agriculture,CHAPPELL HILL,Texas,77426,Expired,30.14249319999999,-96.2571708
ROBERT CORNETT,955632,Texas Department of Agriculture,BAY CITY,Texas,77414,Expired,28.9827565,-95.969402
ROBERT COSPER,904007,Texas Department of Agriculture,SAN MARCOS,Texas,78666,Expired,29.8942825,-97.9810845
