License_Number,UBI,Trade_Name,Licensee,Privilege_Status,Privilege_Type,Street,Suite,City,State,ZIP,County,Phone,Expiration_Date,Mailing_Address,SE_Retailer
413789,6044512990000000,MUELLER HILLTOP LLC (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980034994,KING,2069924008,,,
413930,6033593550010001,MUFFYS POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,3134 E HIGHWAY 101 SUITE A,,PORT ANGELES,WA,983629074,CLALLAM,3608082532,,,
421952,6035764680010001,MUKILTEO CANNABIS CO,,CLOSED (PERMANENT),CANNABIS RETAILER,11012 MUKILTEO SPEEDWAY #A,,MUKILTEO,WA,982755400,SNOHOMISH,2534595741,,,
414785,6042287530010001,MULTIVERSE HOLDINGS,,CLOSED (PERMANENT),CANNABIS RETAILER,14343 15TH AVE NE,,SEATTLE,WA,981253162,KING,4256985381,,,
417471,6034145890010002,NATURAL BLESSING,,CLOSED (PERMANENT),CANNABIS RETAILER,12811 CANYON ROAD EAST  STE 3,SUITE 3,PUYALLUP,WA,983730000,PIERCE,2066817241,,,
423390,6034145890010003,NATURAL BLESSING CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,17024 PACIFIC AVE S STE B,STE B,SPANAWAY,WA,98387,PIERCE,2534333961,,,
421687,6035707080010001,NATURAL GREEN,,ACTIVE (ISSUED),CANNABIS RETAILER,51 MORGAN ST UNIT B,,DAVENPORT,WA,991220000,LINCOLN,2062269725,,,
357353,6031533890010004,NATURALLY GREEN CARE CENTER,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,WINLOCK,WA,985969750,LEWIS,2532731260,,,
357353,6031533890010004,NATURALLY GREEN CARE CENTER,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,WINLOCK,WA,985969750,LEWIS,2532731260,,,
414181,6033561890010004,NATURE'S GIFTS,,ACTIVE (ISSUED),CANNABIS RETAILER,822 W WASHINGTON ST,,SEQUIM,WA,98382,CLALLAM,3607971993,,,
421562,6041296190010001,NATURES RECREATIONAL CENTER,,CLOSED (PERMANENT),CANNABIS RETAILER,3833 PACIFIC AVE STE 3-C,,TACOMA,WA,984187897,PIERCE,2535721500,,,
421698,6035719190010001,NEXT STEPS,,CLOSED (PERMANENT),CANNABIS RETAILER,2804 E 30TH AVE,,SPOKANE,WA,992234782,SPOKANE,5202508988,,,
415658,6031887750010002,NIMBIN FARM,,ACTIVE (ISSUED),CANNABIS RETAILER,10859 1ST AVE S STE A,,SEATTLE,WA,981681309,KING,2532617600,,,
422329,6033591910010004,NIRVANA CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,930 1/2 VALLEY MALL PKWY,,EAST WENATCHEE,WA,988024402,DOUGLAS,5098082361,,,
422498,6033591910010006,NIRVANA CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,210 CHARDONNAY AVE STE D,,PROSSER,WA,993509529,BENTON,5098082361,,,
422507,6033591910010005,NIRVANA CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,11980 W SUNSET HWY STE A,,AIRWAY HEIGHTS,WA,990019403,SPOKANE,5098082361,,,
424951,6033591910010007,NIRVANA CANNABIS COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,4950 ARENA RD,,RICHLAND,WA,993527857,BENTON,5098082391,,,
427666,6033591910010008,NIRVANA CANNABIS COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,24713 E WELLESLEY AVE,,OTIS ORCHARDS,WA,990279709,SPOKANE,5098082361,,,
434100,6033591910010009,NIRVANA CANNABIS COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,181 ROCK ISLAND RD,,EAST WENATCHEE,WA,988025353,DOUGLAS,5098082361,,,
413407,6033496500010002,NORTH BAY MARIJUANA,,ACTIVE (ISSUED),CANNABIS RETAILER,211 E NORTH BAY RD,STE B,ALLYN,WA,98524,MASON,3608014269,,,
413996,6031041270010001,NORTHWEST CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1411 E OLIVE WAY,,SEATTLE,WA,981222127,KING,4256985381,,,
413996,6042776010010001,NORTHWEST CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1411 E OLIVE WAY,,SEATTLE,WA,981222127,KING,4256985381,,,
424599,6056674520010001,NORTHWEST CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,17905 STATE ROUTE 536,,MOUNT VERNON,WA,98273,SKAGIT,3608995234,,,
415227,6032284040010001,NORTHWEST CANNABIS CONNECTION,,CLOSED (PERMANENT),CANNABIS RETAILER,9506 CANYON RD E,,PUYALLUP,WA,983716302,PIERCE,2532123000,,,
423492,6032284040010003,NORTHWEST CANNABIS CONNECTION,,ACTIVE (ISSUED),CANNABIS RETAILER,11522 CANYON RD E,,PUYALLUP,WA,98373,PIERCE,2532920444,,,
413996,6031041270010001,NORTHWEST PATIENT RESOURCE CENTER,,CLOSED (PERMANENT),CANNABIS RETAILER,9456 35TH AVE SW,,SEATTLE,WA,981263825,KING,2065882841,,,
414656,6046417090010001,NOVEL TREE,,CLOSED (PERMANENT),CANNABIS RETAILER,625 N CALLOW AVE,,BREMERTON,WA,983123903,KITSAP,3609301700,,,
413676,6033549100010001,NSK CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,100 N 85TH ST,,SEATTLE,WA,981033602,KING,2063137702,,,
413676,6033549100010001,NSK CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,350 NE STADIUM WAY UNIT A,,PULLMAN,WA,991630000,WHITMAN,2532056372,,,
425584,6033549100010005,NSK CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1212 N GRAND AVE,,PULLMAN,WA,991633427,WHITMAN,2069308577,,,
415634,6031036620010001,NW CHRONICLES,,CLOSED (PERMANENT),CANNABIS RETAILER,12402 134TH AVE KPN,STE A,GIG HARBOR,WA,983295544,PIERCE,2535740955,,,
422992,6033510980010002,NXNW RETAIL LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,6620 N MARKET ST STE 101,,SPOKANE,WA,992177809,SPOKANE,5099991112,,,
428760,6033510980010009,NXNW RETAIL LLC / CANNABIS AND GLASS,,ACTIVE (ISSUED),CANNABIS RETAILER,25101 E APPLEWAY AVE,,LIBERTY LAKE,WA,99019,SPOKANE,5099991112,,,
082587,6033510980010007,NXNW RETAIL LLC/CANNABIS & GLASS,,ACTIVE (ISSUED),CANNABIS RETAILER,9403 E TRENT AVE,,MILLWOOD,WA,99206,SPOKANE,5099991112,,,
413372,6033509090010001,OCEAN GREENS,,CLOSED (PERMANENT),CANNABIS RETAILER,9724 AURORA AVE N,,SEATTLE,WA,981033223,KING,2062299893,,,
428942,6033509090010003,OCEAN GREENS,,ACTIVE (ISSUED),CANNABIS RETAILER,10524 AURORA AVE N,,SEATTLE,WA,98133,KING,2062299893,,,
413551,6033332780010001,OLD TOBY,,ACTIVE (ISSUED),CANNABIS RETAILER,391 NW STATE AVE STE 1,,CHEHALIS,WA,98532,LEWIS,3604853255,,,
421490,6032767240010003,OLYMPIA WEED COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,9326 KIMMIE ST SW STE B,,OLYMPIA,WA,985129119,THURSTON,3609156071,,,
427769,6032767240010004,OLYMPIA WEED COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,401 93RD AVE SE,,OLYMPIA,WA,985019701,THURSTON,3609156071,,,
422466,6048709290010001,ONE HIT WONDER CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,2427 W SIMS WAY STE F,,PORT TOWNSEND,WA,983682247,JEFFERSON,3603383818,,,
437783,6056631040010001,ONE HIT WONDER SILVERDALE,,ACTIVE (ISSUED),CANNABIS RETAILER,2600 NW RANDALL WAY STE 105,,SILVERDALE,WA,98383,KITSAP,4253067311,,,
421910,6034929270010001,ONE LOVE COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,5303 RAINIER AVE S STE A,,SEATTLE,WA,981182302,KING,2062278088,,,
421910,6034929270010001,ONE LOVE COLLECTIVE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,5303 RAINIER AVE S STE A,,SEATTLE,WA,981182302,KING,2062278088,,,
421910,6034929270010001,ONE LOVE COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,MONROE,WA,982721938,SNOHOMISH,2062278088,,,
421910,6034929270010001,ONE LOVE COLLECTIVE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,MONROE,WA,982721938,SNOHOMISH,2062278088,,,
422107,6034929270010002,ONE LOVE COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENT,WA,980320000,KING,2062278088,,,
422107,6034929270010002,ONE LOVE COLLECTIVE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENT,WA,980320000,KING,2062278088,,,
420390,6033043440010001,ORCAS ISLAND CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,1533 MT BAKER RD,,EASTSOUND,WA,98245,SAN JUAN,3603175704,,,
083380,6044551770010001,ORCHARDS CANNABIS MARKET,,ACTIVE (ISSUED),CANNABIS RETAILER,11800 NE 65TH ST,,VANCOUVER,WA,98662,CLARK,3607987194,,,
421432,6035624390010003,ORIGINS,,CLOSED (PERMANENT),CANNABIS RETAILER,1416 SW ROXBURY ST STE C,,SEATTLE,WA,981062852,KING,2065511309,,,
421432,6035624390010003,ORIGINS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,1416 SW ROXBURY ST STE C,,SEATTLE,WA,981062852,KING,2065511309,,,
423402,6035624390010004,ORIGINS,,CLOSED (PERMANENT),CANNABIS RETAILER,4800 40TH AVE SW STE B,,SEATTLE,WA,981164506,KING,2065511309,,,
425507,6035624390010008,ORIGINS,,ACTIVE (ISSUED),CANNABIS RETAILER,16390 CLEVELAND ST,,REDMOND,WA,980524314,KING,4252980170,,,
417949,6035624390010001,ORIGINS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,9823 15TH AVE SW UNIT D1,UNIT D1,SEATTLE,WA,981062847,KING,2069223954,,,
421417,6035624390010002,ORIGINS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1416 SW ROXBURY ST STE B,,SEATTLE,WA,981062851,KING,2065511309,,,
421432,6035624390010003,ORIGINS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,MONROE,WA,982721938,SNOHOMISH,2535072167,,,
421432,6035624390010003,ORIGINS CANNABIS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,MONROE,WA,982721938,SNOHOMISH,2535072167,,,
423402,6035624390010004,ORIGINS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,4800 40TH AVE SW STE B,,SEATTLE,WA,981164506,KING,2535072167,,,
437401,6035624390010009,ORIGINS CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,4822 CALIFORNIA AVE SW STE A,,SEATTLE,WA,981164415,KING,2069223954,,,
414573,6034521320010001,OUNCE KING CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,11463 RAINIER AVE S STE A & C1,,SEATTLE,WA,981783963,KING,2062517358,,,
415348,6033565520010003,OZ.,,CLOSED (TEMPORARY),CANNABIS RETAILER,3831 STONE WAY N,SMP - 3,SEATTLE,WA,98103,KING,2062510630,,,
422138,6035699590010004,"PABLO & CO., LLC",,CLOSED (PERMANENT),CANNABIS RETAILER,5602 STATE ROUTE 270 STE B,,PULLMAN,WA,991638708,WHITMAN,4257896996,,,
414656,6033573300010001,PACIFIC CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,625 N CALLOW AVE,,BREMERTON,WA,983123903,KITSAP,3606162014,,,
421877,6035518250010004,PACIFIC NORTHWEST GREEN LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,6733 STATE HWY 303 NE,,BREMERTON,WA,983113736,KITSAP,4257858622,,,
414812,6033507940010002,PAPER AND LEAF,,ACTIVE (ISSUED),CANNABIS RETAILER,8040 NE DAY RD W BLDG 3 STE 1,,BAINBRIDGE ISLAND,WA,98110,KITSAP,2067807814,,,
422951,6056620900010001,PAUMA ENTERPRISES INC,,ACTIVE (ISSUED),CANNABIS RETAILER,10825 MYERS WAY S STE 200,,SEATTLE,WA,98168,KING,4257736021,,,
076189,6035590780010001,PEND OREILLE CANNABIS CO,,CLOSED (PERMANENT),CANNABIS RETAILER,124 RIVERSIDE AVE,,IONE,WA,99139,PEND OREILLE,5099390086,,,
076189,6035590780010001,PEND OREILLE CANNABIS CO,,CLOSED (PERMANENT),CANNABIS RETAILER,124 RIVERSIDE AVE,,IONE,WA,991390000,PEND OREILLE,5099390086,,,
421848,6035590780010002,PEND OREILLE CANNABIS CO.,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,991569302,PEND OREILLE,5099390086,,,
433404,6035590780010003,PEND OREILLE CANNABIS CO.,,ACTIVE (ISSUED),CANNABIS RETAILER,601 HWY 20,,NEWPORT,WA,99156,PEND OREILLE,5099390086,,,
414473,6033603630010001,PHAT SACKS CORP,,CLOSED (PERMANENT),CANNABIS RETAILER,21236 84TH AVE S,,KENT,WA,980301967,KING,7206063746,,,
414918,6045490210010001,"PHC ENTERPRISE, LLC",,CLOSED (PERMANENT),CANNABIS RETAILER,3435 BIRCH BAY LYNDEN RD,,CUSTER,WA,98240,WHATCOM,4258793437,,,
079720,6033340990010001,PHO HOUSE & GRILL,,CLOSED (PERMANENT),CANNABIS RETAILER,3249 NORTH PERRY AVE STE B,,BREMERTON,WA,983105371,KITSAP,9548121812,,,
414664,6033486380010001,PIECE OF MIND CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,9301 N DIVISION ST STE B-C,,SPOKANE,WA,992181254,SPOKANE,5099947051,,,
421616,6033562950010004,PIECE OF MIND CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,100 E MAPLE ST STE A,,BELLINGHAM,WA,98225,WHATCOM,2062291067,,,
421708,6035512750010004,PIECE OF MIND CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,316 N 36TH ST STE B,,SEATTLE,WA,981038953,KING,5099947051,,,
421577,6035650700010001,PLAUSIBLE PRODUCTS,,CLOSED (PERMANENT),CANNABIS RETAILER,8296 AVONDALE WAY NE STE B,,REDMOND,WA,980523302,KING,2066508928,,,
415406,6048718570010001,PLEASANTTREES,,CLOSED (PERMANENT),CANNABIS RETAILER,13224 HWY 99 STE A,,EVERETT,WA,982045424,SNOHOMISH,2066184566,,,
425851,6035507850010003,PMR INDUSTRIES,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,984993514,PIERCE,2536786934,,,
425851,6035507850010003,PMR INDUSTRIES,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,984993514,PIERCE,2536786934,,,
422290,6035507850010002,PMR INDUSTRIES LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,10901 BRIDGEPORT WAY SW STE B,,LAKEWOOD,WA,984990000,PIERCE,2536786934,,,
417114,6034054510010001,POM CANNABIS PULLMAN,,ACTIVE (ISSUED),CANNABIS RETAILER,1330 SE BISHOP BLVD,,PULLMAN,WA,99163,WHITMAN,5099947051,,,
413809,6033536020010003,PONDER,,CLOSED (PERMANENT),CANNABIS RETAILER,2413 E UNION ST,,SEATTLE,WA,981223045,KING,2064202180,,,
079013,6033255610010003,POT SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,1628 DEXTER AVE N STE A,,SEATTLE,WA,98109,KING,6145615684,,,
414980,6033255610010001,POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1058 N 39TH ST,,SEATTLE,WA,981037921,KING,2064026012,,,
420819,6033575420010003,POT STOP,,CLOSED (PERMANENT),CANNABIS RETAILER,4465 FREMONT AVE N,,SEATTLE,WA,981037225,KING,2064469291,,,
415228,6033538680010002,POT ZONE,,CLOSED (PERMANENT),CANNABIS RETAILER,13724 CANYON RD E,,PUYALLUP,WA,983730000,PIERCE,2533127280,,,
415229,6033538680010003,POT ZONE,,ACTIVE (ISSUED),CANNABIS RETAILER,1703 SE SEDGWICK RD,STE 113,PORT ORCHARD,WA,983669599,KITSAP,2533127280,,,
425686,6033538680010005,POT ZONE,,CLOSED (PERMANENT),CANNABIS RETAILER,816 72ND ST E,,TACOMA,WA,983660926,PIERCE,2533127286,,,
434030,6033538680010006,POT ZONE,,ACTIVE (ISSUED),CANNABIS RETAILER,814 72ND ST E,,TACOMA,WA,984041700,PIERCE,2532122884,,,
361259,6040588840010003,POT ZONE OF VANCOUVER,,ACTIVE (ISSUED),CANNABIS RETAILER,7701 NE HWY 99 STE B,,VANCOUVER,WA,98665,CLARK,5099795989,,,
414574,6033210770010002,PRC,,ACTIVE (ISSUED),CANNABIS RETAILER,18729 FIR ISLAND RD STE C,,MOUNT VERNON,WA,98273,SKAGIT,3604456221,,,
415198,6045868370010001,PRC,,ACTIVE (ISSUED),CANNABIS RETAILER,23221 EDMONDS WAY STE A,STE A,EDMONDS,WA,980260000,SNOHOMISH,4253432272,,,
421084,6033210770010003,PRC,,ACTIVE (ISSUED),CANNABIS RETAILER,5200 172ND ST NE F-101,,ARLINGTON,WA,98223,SNOHOMISH,3604456221,,,
415222,6055786890010001,PRC BOTHELL,,ACTIVE (ISSUED),CANNABIS RETAILER,212 W WINESAP RD STE 101,102,BOTHELL,WA,98012,SNOHOMISH,4253432272,,,
423885,6033606370010006,PRIMO CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,21630 E GILBERT RD,,OTIS ORCHARDS,WA,992079241,SPOKANE,2595765196,,,
423885,6040458870010001,PRIMO CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,21630 E GILBERT RD,,OTIS ORCHARDS,WA,992079241,SPOKANE,2535765796,,,
423885,6042703180010001,PRIMO CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,21630 E GILBERT AVE,,OTIS ORCHARDS,WA,99027,SPOKANE,5099279333,,,
415238,6040021480010001,PUFF N CHILL LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,15919 HWY 99,,LYNNWOOD,WA,980871427,SNOHOMISH,2063340676,,,
440813,6059048930010001,PUFFWICK & BLUNT,,ACTIVE (ISSUED),CANNABIS RETAILER,11811 MUKILTEO SPEEDWAY STE 11,,MUKILTEO,WA,982045442,SNOHOMISH,2069157617,,,
422526,6035859930010002,PUGET SOUND CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980374576,SNOHOMISH,2066607221,,,
422526,6035859930010002,PUGET SOUND CANNABIS COMPANY,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980374576,SNOHOMISH,2066607221,,,
422526,6042944990010001,PUGET SOUND PRODUCTS LLC (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980374576,SNOHOMISH,2067691282,,,
417469,6031526790010003,PURE POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,4712 PACIFIC HWY,,BELLINGHAM,WA,982269049,WHATCOM,3603194102,,,
414680,6034004860010002,PURPLE HAZE,,CLOSED (PERMANENT),CANNABIS RETAILER,4218 RUCKER AVE,,EVERETT,WA,982032214,SNOHOMISH,4252583054,,,
413479,6033364470010001,QUEEN ANNE CANNABIS CO,,CLOSED (PERMANENT),CANNABIS RETAILER,312 W REPUBLICAN ST,,SEATTLE,WA,981194009,KING,2064201042,,,
415554,6033580640010002,RAINIER CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1234 HWY 506,STE A,VADER,WA,985930000,LEWIS,4253742227,,,
421876,6033580640010003,RAINIER CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,17547 15TH AVE NE,,SHORELINE,WA,981553801,KING,4252100546,,,
423224,6033580640010004,RAINIER CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,22002 64TH AVE W STE 2A,SUITE 2A,MOUNTLAKE TERRACE,WA,980432547,SNOHOMISH,2062614999,,,
414723,6033582890010001,RAINIER ON PINE,,CLOSED (PERMANENT),CANNABIS RETAILER,3111 S PINE ST,,TACOMA,WA,984094711,PIERCE,2066508908,,,
422578,6035989350010001,RDI LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364716,SNOHOMISH,,,,
422578,6035989350010001,RDI LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364716,SNOHOMISH,,,,
422414,6041034250000000,RDI LLC (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364715,SNOHOMISH,2063999999,,,
413886,6055787890010001,RED FOX CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,4220 MERIDIAN ST STE 102,,BELLINGHAM,WA,98226,WHATCOM,3605436000,,,
404933,6033581980010002,REEFER DEN,,CLOSED (PERMANENT),CANNABIS RETAILER,2123 W SIMS WAY APT 1,,PORT TOWNSEND,WA,983680000,JEFFERSON,3603020393,,,
422811,6036041010010001,RENGAR,,CLOSED (PERMANENT),CANNABIS RETAILER,10900 MUKILTEO SPEEDWAY,,MUKILTEO,WA,982750000,SNOHOMISH,2083403970,,,
414460,6033548730010002,ROSLYN HERBS,,CLOSED (PERMANENT),CANNABIS RETAILER,600 S FIRST STREET,,ROSLYN,WA,989410000,KITTITAS,4256478338,,,
414460,6040127720010001,ROSLYN HERBS,,ACTIVE (ISSUED),CANNABIS RETAILER,600 S FIRST STREET,,ROSLYN,WA,98941,KITTITAS,2067933711,,,
415132,6034165070010001,ROYAL'S CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,7115 N DIVISION ST STE A,,SPOKANE,WA,99208,SPOKANE,5099954896,,,
413692,6034174700010001,RUCKUS,,ACTIVE (ISSUED),CANNABIS RETAILER,1465 E REPUBLICAN ST,,SEATTLE,WA,98112,KING,2063630930,,,
414088,6042912990010003,RUCKUS RECREATIONAL CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,316 N 36TH ST,,SEATTLE,WA,98103,KING,2063630930,,,
414526,6033606370010001,S&K GREEN GOODS,,CLOSED (PERMANENT),CANNABIS RETAILER,10901 BRIDGEPORT WAY SW STE A,,LAKEWOOD,WA,984993511,PIERCE,2535765196,,,
423355,6033606370010004,S&K GREEN GOODS,,CLOSED (PERMANENT),CANNABIS RETAILER,24921 E TRENT AVE,,NEWMAN LAKE,WA,990250000,SPOKANE,2535765196,,,
414740,6033581250010001,SAGE SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,903 ENGH RD  STE C,,OMAK,WA,988419627,OKANOGAN,5093228090,,,
426888,6033581250010003,SAGE SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,309 N MAIN ST,,OMAK,WA,988419745,OKANOGAN,5093225286,,,
414520,6055504320010001,SAMUEL ENTERPRISES LLC,,ACTIVE (ISSUED),CANNABIS RETAILER,6309 EVERGREEN WAY STE C,,EVERETT,WA,98203,SNOHOMISH,2068831955,,,
422701,6056355890010001,SAPPHIRE CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,209 E 4TH ST STE B,,SPRAGUE,WA,99032,LINCOLN,5092572548,,,
421846,6046208500010001,SARG LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,4049851766,,,
430798,6055758190010001,SASHA'S CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,931 E JOHNS PRAIRIE RD,,SHELTON,WA,98584,MASON,4044063054,,,
413739,6033538100010002,SATIVA SISTERS,,ACTIVE (ISSUED),CANNABIS RETAILER,10525 E TRENT AVE STE 1,,SPOKANE,WA,992064516,SPOKANE,2086603909,,,
422764,6035891840010001,SATIVA SISTERS II,,ACTIVE (ISSUED),CANNABIS RETAILER,712 5TH ST,,CLARKSTON,WA,994032632,ASOTIN,2062350635,,,
421848,6035649550010001,SATORI,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,991569302,PEND OREILLE,5099990148,,,
421848,6035649550010001,SATORI,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,991569302,PEND OREILLE,5099990148,,,
422659,6035649550010003,SATORI,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,5099990148,,,
422659,6035649550010003,SATORI,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,5099990148,,,
422703,6036022830010001,SATORI,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993361966,BENTON,5202508988,,,
422703,6036022830010001,SATORI,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993361966,BENTON,5202508988,,,
420894,6035539380010001,SATSENS,,CLOSED (PERMANENT),CANNABIS RETAILER,11323A HIGHWAY 99,,EVERETT,WA,982044816,SNOHOMISH,2083403970,,,
412066,6032795970010001,SAVAGE THC,,CLOSED (PERMANENT),CANNABIS RETAILER,4428 WILLIAMS VALLEY RD STE A,,CLAYTON,WA,991109745,STEVENS,5099992989,,,
412066,6035850260010001,SAVAGE THC,,CLOSED (PERMANENT),CANNABIS RETAILER,4428 WILLIAMS VALLEY RD STE A,,CLAYTON,WA,991109745,STEVENS,5099992989,,,
428107,6035850260010002,SAVAGE THC,,ACTIVE (ISSUED),CANNABIS RETAILER,4426 WILLIAMS VALLEY RD STE B,,CLAYTON,WA,991109745,STEVENS,5099992989,,,
353260,6033529590010001,SEA CHANGE CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,282332 HIGHWAY 101 STE 2,,PORT TOWNSEND,WA,983688700,JEFFERSON,2064228328,,,
353260,6044693650010001,SEA CHANGE CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,282332 HIGHWAY 101 STE 2,,PORT TOWNSEND,WA,983688700,JEFFERSON,3603020973,,,
432024,6044693650010002,SEA CHANGE CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,11323 RHODY DR,,PORT HADLOCK,WA,98339,JEFFERSON,3603851320,,,
426199,6033364470010003,SEATTLE CANNABIS CO.,,ACTIVE (ISSUED),CANNABIS RETAILER,7262 RAINIER AVE S STE B,,SEATTLE,WA,98118,KING,2064201042,,,
426896,6033180390010003,SEATTLE CANNABIS CO.,,CLOSED (PERMANENT),CANNABIS RETAILER,1713 NW MARKET ST,,SEATTLE,WA,981075225,KING,2062945839,,,
