License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
PC-000069,Zen Leaf Buchanan,Provisioning Center - License,Active,259 E Front ST,Buchanan,MI,49107,04/25/2027,Approved,Public Documents Available,,medical
PC-000225,Green Tree Relief,Provisioning Center - License,Closed,124 S Main ST,Reading,MI,49274,04/25/2023,Approved,Public Documents Available,,medical
PC-000235,Cannamazoo,Provisioning Center - License,Closed,2233 N Burdick ST,Kalamazoo,MI,49007,04/25/2022,Approved,Public Documents Available,,medical
PC-000199,Northern Roots Provisioning Center,Provisioning Center - License,Closed,635 S. State ST,Oscoda,MI,48750,04/25/2022,Approved,Public Documents Available,,medical
PC-000263,Essence Collective,Provisioning Center - License,Closed,759 E Pinconning RD,Pinconning,MI,48650,04/25/2025,Approved,Public Documents Available,,medical
PC-000211,GLH Cannabis Company,Provisioning Center - License,Closed,1210 East Columbia AVE,Battle Creek,MI,49014,04/25/2023,Approved,Public Documents Available,,medical
PC-000256,High Level Health,Provisioning Center - License,Closed,1730 US Highway 23,East Tawas,MI,48730,12/07/2021,,Public Documents Available,,medical
PC-000241,"Green Peak Industries, LLC",Provisioning Center - License,Closed,194 N Charles ST,White Cloud,MI,49349,10/18/2020,Approved,,,medical
PC-000261,Remedii Natural Health,Provisioning Center - License,Closed,3557 Wilder Road,Bay City,MI,48706,02/21/2022,Approved,Public Documents Available,,medical
PC-000260,Remedii Natural Health,Provisioning Center - License,Closed,989 East Main ST,Morenci,MI,49256,02/21/2024,Approved,Public Documents Available,,medical
PC-000259,Motown Meds,Provisioning Center - License,Closed,18334 W Warren Avenue,Detroit,MI,48228,02/21/2024,Approved,Public Documents Available,,medical
PC-000252,Michigan Organic Solutions,Provisioning Center - License,Closed,3549 S Dort HWY Suite 106,Flint,MI,48507,03/21/2025,Approved,Public Documents Available,,medical
PC-000229,The Flower Bowl,Provisioning Center - License,Active,28661 Michigan AVE,Inkster,MI,48141,03/21/2027,Approved,Public Documents Available,,medical
PC-000245,Lit Provisioning Centers,Provisioning Center - License,Closed,600 West 7th ST,Evart,MI,49631,03/21/2023,Approved,,,medical
PC-000243,Green Buddha of Bangor Twp,Provisioning Center - License,Closed,3915 Wilder RD,Bay City,MI,48706,03/21/2024,,Public Documents Available,,medical
PC-000183,"Huron View, LLC",Provisioning Center - License,Closed,3152 Packard ST,Ann Arbor,MI,48108,03/21/2023,Approved,Public Documents Available,,medical
PC-000254,The Reef,Provisioning Center - License,Closed - Suspended,6640 E 8 Mile RD,Detroit,MI,48234,03/21/2023,Approved,Public Documents Available,,medical
PC-000238,Meds Cafe,Provisioning Center - License,Active,2352 S US 23,Rogers City,MI,49779,03/21/2027,Approved,Public Documents Available,,medical
PC-000242,Herbology,Provisioning Center - License,Closed,11392 West Jefferson AVE,River Rouge,MI,48218,03/21/2023,Approved,,,medical
PC-000233,Green Door Alternative,Provisioning Center - License,Closed,7304 Michigan AVE,Detroit,MI,48210,03/21/2020,,,,medical
PC-000231,"Lake Effect Group, LLC",Provisioning Center - License,Closed,8314 Portage RD,Portage,MI,49002,03/21/2023,Approved,,,medical
PC-000249,DOA,Provisioning Center - License,Closed,3650 Patterson RD,Bay City,MI,48706,02/21/2022,Approved,Public Documents Available,,medical
PC-000226,Shake and Bake Detroit,Provisioning Center - License,Closed,20477 Schaefer HWY,Detroit,MI,48235,02/21/2024,Approved,Public Documents Available,,medical
PC-000077,Fuel 420,Provisioning Center - License,Closed,1255 Falahee RD,Jackson,MI,49203,10/29/2024,,Public Documents Available,,medical
PC-000072,The Happiest Camper LLC,Provisioning Center - License,Closed,112 Main ST,Reading,MI,49274,02/21/2020,,,,medical
PC-000122,Green Galaxy Meds,Provisioning Center - License,Closed,408 South Center RD,Flint,MI,48506,02/21/2021,Approved,Public Documents Available,,medical
PC-000205,5 & Dime Detroit,Provisioning Center - License,Closed,20561 Dwyer ST,Detroit,MI,48234,02/21/2024,Approved,Public Documents Available,,medical
PC-000190,Thrive Provisioning Center,Provisioning Center - License,Closed,6007 Ann Arbor RD,Jackson,MI,49201,02/23/2021,,,,medical
PC-000232,Remedii,Provisioning Center - License,Closed,160 E Columbia Ave,Battle Creek,MI,49015,02/21/2022,Approved,Public Documents Available,,medical
PC-000068,"Wayne PRV, Inc.",Provisioning Center - License,Closed,5405 Cogswell RD,Wayne,MI,48184,01/16/2020,,,,medical
PC-000019,Morenci Brothers Holding Group LLC,Provisioning Center - License,Closed,1096 Main ST Suite A,Morenci,MI,49256,01/16/2020,,,,medical
PC-000075,Cannaisseur Provisioning Center,Provisioning Center - License,Closed,3200 N East ST,Lansing,MI,48906,12/21/2024,Approved,Public Documents Available,,medical
PC-000210,Flower Bowl Corktown,Provisioning Center - License,Closed,2101 W Lafayette Blvd Suite 106,Detroit,MI,48216,12/21/2024,,Public Documents Available,,medical
PC-000166,Michigan Compassion Center LLC,Provisioning Center - License,Closed,1222 Glenwood AVE,Flint,MI,48503,12/21/2019,,,,medical
PC-000156,"The Green Door Bangor, Inc.",Provisioning Center - License,Closed,126 W Monroe ST,Bangor,MI,49013,12/21/2021,Approved,Public Documents Available,,medical
PC-000207,"Green Bronco, LLC",Provisioning Center - License,Closed,160 E. Columbia AVE Bldg,Battle Creek,MI,49015,12/21/2019,,,,medical
PC-000096,People's Choice,Provisioning Center - License,Closed,3435 Michigan AVE,Jackson,MI,49202,10/29/2020,,,,medical
PC-000097,People's Choice,Provisioning Center - License,Closed,327 Main ST,Vassar,MI,48768,02/01/2019,,,,medical
PC-000082,"Great Lakes Northern Lights, LLC",Provisioning Center - License,Closed,407 Center ST,Omer,MI,48749,12/21/2019,,,,medical
PC-000179,Sticky River Rouge,Provisioning Center - License,Closed,10307 W Jefferson AVE,River Rouge,MI,48218,12/07/2022,Approved,Public Documents Available,,medical
PC-000162,Elite Wellness Mount Morris,Provisioning Center - License,Closed - Suspended,9423 N Dort HWY,Mt. Morris,MI,48458,12/07/2023,Approved,Public Documents Available,,medical
PC-000182,Nature's Medicines,Provisioning Center - License,Closed,3480 E North Union RD,Bay City,MI,48706,12/07/2024,Approved,,,medical
PC-000159,"HG Lansing, LLC",Provisioning Center - License,Closed,1116 Oakland AVE,Lansing,MI,48906,12/07/2019,,,,medical
PC-000145,Aim High Meds,Provisioning Center - License,Closed,15776 M-60 HWY,Tekonsha,MI,49092,12/07/2023,Approved,,,medical
PC-000056,"MMM of A2, Inc",Provisioning Center - License,Closed,2793 Plymouth RD Suite K,Ann Arbor,MI,48105,11/08/2019,,,,medical
PC-000152,Sticky Ypsi,Provisioning Center - License,Closed,1090 North Huron River DR,Ypsilanti,MI,48197,11/08/2022,Approved,Public Documents Available,,medical
PC-000147,Northern Specialty Health,Provisioning Center - License,Closed,902 Razorback DR Suite 10 & 11,Houghton,MI,49931,11/08/2021,,,,medical
PC-000120,Liberty Cannabis,Provisioning Center - License,Closed,2540 Rosa Parks BLVD,Detroit,MI,48216,10/29/2025,Approved,Public Documents Available,,medical
PC-000102,The House of Mary Jane LLC,Provisioning Center - License,Closed,19154 James Couzens,Detroit,MI,48235,10/29/2024,Approved,Public Documents Available,,medical
PC-000174,High Quality Provisioning Center,Provisioning Center - License,Closed - Suspended,4700 N Huron RD Suite 1,Pinconning Township,MI,48650,10/29/2021,Approved,Public Documents Available,,medical
PC-000153,The Barn LLC,Provisioning Center - License,Closed,3491 E Bristol RD,Burton,MI,48529,10/29/2022,,Public Documents Available,,medical
PC-000050,Liberty Cannabis,Provisioning Center - License,Closed,338 South Ashley ST,Ann Arbor,MI,48104,10/29/2021,,,,medical
PC-000134,Dispo,Provisioning Center - License,Closed,3843 N Euclid AVE,Bay City,MI,48706,10/18/2024,Approved,Public Documents Available,,medical
PC-000108,Happy Life,Provisioning Center - License,Closed,45 E Huron Rd,Omer,MI,48749,10/29/2018,,,,medical
PC-000035,Premier Provisioning Center #2,Provisioning Center - License,Closed,664 State RD,Vassar,MI,48768,10/18/2023,Approved,Public Documents Available,,medical
PC-000193,Viola Detroit,Provisioning Center - License,Closed,4473 W Jefferson AVE Suite B,Detroit,MI,48209,10/29/2023,,,,medical
PC-000149,Greenhaus Cannabis,Provisioning Center - License,Closed,3141 Page AVE,Jackson,MI,49203,02/01/2021,,Public Documents Available,,medical
PC-000129,Green House of Walled Lake,Provisioning Center - License,Active,103 E Walled Lake DR,Walled Lake,MI,48390,10/18/2026,Approved,Public Documents Available,,medical
PC-000154,The Patient Station,Provisioning Center - License,Closed,539 South Huron ST,Ypsilanti,MI,48197,10/18/2024,Approved,Public Documents Available,,medical
PC-000079,Utopia Gardens LLC,Provisioning Center - License,Closed,6541 E Lafayette ST,Detroit,MI,48207,10/18/2024,Approved,Public Documents Available,,medical
PC-000063,Amplified Alternative Relief,Provisioning Center - License,Closed - Suspended,19705 West Seven Mile RD,Detroit,MI,48219,10/18/2024,Approved,Public Documents Available,,medical
PC-000106,"Five Star Relief, Inc.",Provisioning Center - License,Closed,9286 N Saginaw,Mt Morris,MI,48458,10/18/2019,,,,medical
PC-000111,"Amazing Budz, LLC",Provisioning Center - License,Active,1301 S Main ST,Adrian,MI,49221,10/18/2026,Approved,Public Documents Available,,medical
PC-000144,The Green Mile Detroit,Provisioning Center - License,Closed,6650 East 8 Mile RD,Detroit,MI,48234,10/18/2024,Approved,Public Documents Available,,medical
PC-000142,Compassionate Care By Design,Provisioning Center - License,Closed,401 N Sage ST,Kalamazoo,MI,49006,10/18/2022,Approved,,,medical
PC-000064,Exclusive Ann Arbor,Provisioning Center - License,Closed,3820 Varsity DR,Ann Arbor,MI,48108,09/10/2025,Approved,Public Documents Available,,medical
PC-000123,Mission Ann Arbor,Provisioning Center - License,Closed,111 South Main ST Suite 1,Ann Arbor,MI,48104,09/10/2024,Approved,,,medical
PC-000032,1st Quality Medz,Provisioning Center - License,Closed,286 Burke ST,River Rouge,MI,48218,09/10/2022,Approved,Public Documents Available,,medical
PC-000139,"Breedsville Provision Center, LLC",Provisioning Center - License,Closed - Suspended,77 East Main ST,Breedsville,MI,49027,09/10/2022,Approved,Public Documents Available,,medical
PC-000031,Elite Wellness,Provisioning Center - License,Closed,3389 South Huron RD Suite 3,Bay City,MI,48706,09/10/2021,,Public Documents Available,,medical
PC-000128,Green Planet Patient Collective,Provisioning Center - License,Closed,700 Tappan AVE,Ann Arbor,MI,48104,09/10/2023,Approved,Public Documents Available,,medical
