Source_State,License_Number,Business_Name,Legal_Name,License_Type,License_Status,Street,City,State_Code,ZIP,County,Phone,Email,Website,Latitude,Longitude,Expiration_Date,Home_Delivery,Source_File,Data_Collected
CA,C11-0000303-LIC,MEDICAL CAREGIVERS COMPANY,Medical Caregivers Company,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(323) 576-2153,Ashtounian81@yahoo.Com,,,,06/09/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000217-LIC,Qanabliss,Medicinal Care Green Cross,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 419-7566,Hvahag@yahoo.Com,,,,05/31/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001434-LIC,"MELI LBC, INC.","Meli Lbc, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(310) 405-2003,Mlavineedwards@gmail.Com,,,,12/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000537-LIC,MENDO DISTRIBUTION AND TRANSPORTATION LLC,Mendo Distribution And Transportation LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Mendocino,(702) 901-1382,Justin.Mendodistro@gmail.Com,,,,06/26/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001407-LIC,mendocino natural farms,Mendocino Natural Farms Inc.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Mendocino,(707) 354-2267,Mendocinonaturalfarms@gmail.Com,,,,09/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002009-LIC,Mer Fumee,Mer Fumee,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Calaveras,(925) 628-1738,Merfumee04@gmail.Com,,,,05/27/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002072-LIC,MER FUMEE',Mer Fumee',Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Calaveras,(925) 628-1738,Merfumee04@gmail.Com,,,,02/05/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001612-LIC,Pro Farms,Merced Distribution LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Merced,(805) 708-7756,Eli@profarms.Farm,,,,06/03/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000090-LIC,Metta Distribution and Transportation LLC,Metta Distribution And Transportation LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(916) 905-4906,Licensing@mwgholdings.Com,,,,05/15/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001250-LIC,LEVEL,"Metta Medical, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sonoma,(415) 634-7019,Chris@levelblends.Com,,,,08/11/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000592-LIC,Frosted Solutions,Mgvs Corp,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Alameda,(213) 500-7153,Info@frostedsolutions.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001518-LIC,"MiCa Associates, LLC","Mica Associates, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(909) 310-5541,MicaLLC2020@gmail.Com,,,,04/13/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001563-LIC,"MILE HIGH 420, INC.","Mile High 420, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 322-5123,Milehigh420inc@gmail.Com,,,,05/18/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000754-LIC,"Miracle Education Distributors, Inc","Miracle Education Distributors, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Riverside,(760) 620-2570,Dannadigiulio@outlook.Com,,,,07/09/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000349-LIC,MHPC,"Mission Hills Patients Collective, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(213) 618-4894,Mhpcollective1@gmail.Com,,,,06/12/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001517-LIC,MISTER DISTRO,Mister Distro Inc.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(310) 362-2269,Compliance@misterdistro.Com,,,,04/12/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001997-LIC,MOAK Inc.,Moak Inc.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Merced,(707) 350-7137,Oktay.Senvar@gmail.Com,,,,04/07/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001819-LIC,"MOJI GROUP, LLC",Moji Group LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(626) 795-3223,Mojigroupadelanto@gmail.Com,,,,04/23/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002016-LIC,"Monterey Growers, Inc.","Monterey Growers, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Monterey,(949) 300-7311,Bbutcher@cablecv.Com,,,,06/11/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001509-LIC,"Montvail, Inc.","Montvail, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 334-8888,Montvailinc@gmail.Com,,,,04/05/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001922-LIC,"Moon Blue, LLC","Moon Blue, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Diego,(858) 338-5253,Info@moonblueLLC.Com,,,,03/11/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000125-LIC,"Mother Humboldt's, Inc.","Mother Humboldt's, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,(408) 489-1981,Bojive@gmail.Com,,,,05/19/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000807-LIC,MOVOCAN,Movocan,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Imperial,(760) 540-9358,Medigroupangel@gmail.Com,,,,07/14/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001877-LIC,"MSR Supply, LLC","Msr Supply, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Shasta,(646) 509-4800,Simmon@satyacap.Com,,,,08/31/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001448-LIC,Data Not Available,"Mtn Group, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(323) 788-4141,Lamberthahm@gmail.Com,,,,01/14/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000741-LIC,Data Not Available,"Mvn Enterprises, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 400-6718,Mavenmeds@gmail.Com,,,,07/09/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000742-LIC,"MVN PRODUCTIONS, LLC","Mvn Productions, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 400-6718,Compliance@mavenmvn.Com,,,,07/09/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001811-LIC,MWMVCR HOLDINGS LLC,Mwmvcr Holdings LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(925) 550-6685,Mwmvcrholdings@gmail.Com,,,,04/09/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001967-LIC,MX3,Mx3 LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(831) 534-0526,Admin@mx3boost.Com,,,,11/06/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001651-LIC,Nabis,"Nabifive, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Tulare,(805) 720-0269,Compliance@nabis.Com,,,,06/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001274-LIC,"NABITWO, LLC","Nabitwo, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Alameda,(628) 219-4330,Admin@nabis.Com,,,,11/23/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001216-LIC,"NATURA DISTRIBUTION, LLC","Natura Distribution, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(916) 209-0038,Distro@natura.Io,,,,06/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000764-LIC,NATURAL REMEDIES CAREGIVERS,Natural Remedies Caregivers,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(310) 795-6449,Nrcaregivers@yahoo.Com,,,,07/10/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001719-LIC,ERBA Culver City,Nature's Natural Inc,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(310) 202-6622,Infoculver@erbala.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001738-LIC,Loogaroo Logistics,Natures Healing Products LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Riverside,(310) 956-5005,Bcavarno@orthola.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002058-LIC,BUZZ Cannabis,"Nc Investment Group, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Diego,(619) 857-3001,Rayibrahimcanna@gmail.Com,,,,11/26/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000819-LIC,"NC3 Systems, INC.",Nc3 Systems,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Santa Clara,(714) 313-6003,Licensing@gocaliva.Com,,,,07/15/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000946-LIC,NCM Growth Corp,Ncm Growth Corp,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sonoma,(707) 546-3720,Markeisreed@gmail.Com,,,,07/31/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001816-LIC,Nebula Distribution,Nebula Distribution,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Shasta,(323) 238-5878,Candacestarr@gmail.Com,,,,04/19/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001727-LIC,"Nectar Markets of California, LLC","Nectar Markets Of California, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Mendocino,(602) 733-3173,Ca.Applications@nectarpdx.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001093-LIC,Data Not Available,Nevada City Trading Co.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Nevada,(970) 209-3674,Laurel@highesthealth.Com,,,,10/06/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001736-LIC,New Era Healing,"New Era Healing, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(917) 892-7542,Newerahealing@gmail.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001318-LIC,"NEW GREEN ACRES, INC.","New Green Acres, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Riverside,(310) 889-8914,Zulficar47@hotmail.Com,,,,04/26/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001874-LIC,Next Flyght,"Next Flyght, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Orange,(949) 887-7934,Nextflyght@gmail.Com,,,,08/14/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000450-LIC,"Next Green Wave, LLC","Next Green Wave, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Fresno,(707) 407-8507,Lkoehler@planet13holdings.Com,,,,06/20/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000796-LIC,"NICE GUYS DISTRIBUTION, INC.","Nice Guys Distribution, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Marin,(415) 464-7572,Monica@niceguysdelivery.Com,,,,07/14/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001314-LIC,Data Not Available,Nine Cloud Distribution,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Diego,(619) 913-8189,Michelle@ninecloudcannabis.Com,,,,04/19/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001653-LIC,Chico Cannabis Company,Norcal Distro LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Butte,(916) 705-6964,Calicannaconsultants@gmail.Com,,,,06/20/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001827-LIC,Data Not Available,"Northwest Confections California, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(866) 696-7886,Compliance@nwconfections.Com,,,,05/07/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000517-LIC,"Nova Grow Labs, LLC","Nova Grow Labs, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(626) 399-9557,Prosweatshop@gmail.Com,,,,06/25/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000435-LIC,Data Not Available,"Ntz, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Santa Clara,(408) 313-5772,Casystematize@gmail.Com,,,,06/19/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001919-LIC,Oak Creek Farm,Oak Creek Farm LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Calaveras,(858) 945-1854,Alon@oakcreekfarm.Com,,,,02/25/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001966-LIC,"Oakfruitland, LLC","Oakfruitland, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Alameda,(909) 662-7922,Linziliu@gmail.Com,,,,11/05/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001081-LIC,OB FAMILY HOLDINGS LLC,Ob Family Holdings LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sonoma,(707) 867-2000,Info@obffc.Com,,,,10/03/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001955-LIC,Ocean Deep,"Ocean Deep Garden-B, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Bernardino,(949) 537-6111,Ek@oceandeepgroup.Com,,,,09/20/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001869-LIC,Traditional,Odyssey Agricultural Development LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Fresno,(323) 632-6469,Aaron@odyssey-Insights.Com,,,,07/27/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001468-LIC,Traditional,"Odyssey Clone Company, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Kern,(213) 459-3465,Aaron@odyssey-Insights.Com,,,,02/14/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000409-LIC,OHANA GARDENS,Ohana Gardens,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(916) 757-4892,Nazimi@ohanagardens.Org,,,,06/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001825-LIC,Ojai's Finest,"Ojai's Finest, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Ventura,(805) 901-6675,Mathewshoemaker@gmail.Com,,,,05/03/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001798-LIC,Old Harris Farms LLC,Old Harris Farms LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Humboldt,(707) 672-3384,Oldharrisfarms@gmail.Com,,,,02/22/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001951-LIC,ON POINT DISTRIBUTOR LLC,On Point Distributor LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(510) 402-9270,Ace442200@gmail.Com,,,,09/10/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001552-LIC,One Straw Farm,One Straw Farm,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Calaveras,(860) 459-5484,1strawfarms@gmail.Com,,,,05/17/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000599-LIC,One Up Montebello LLC,One Up Montebello LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(562) 689-5220,Oneupmontebello@gmail.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000085-LIC,"Euphoric Caregivers, Prop 215","Onesra Enterprises, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(310) 500-9858,Oarsen@ymail.Com,,,,05/13/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000656-LIC,E11eleven Distribution,"Opm Holdings, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Monterey,(916) 437-4733,Opmhold@gmail.Com,,,,07/02/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001725-LIC,Organic Growth Ventures,"Organic Growth Ventures, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Orange,(949) 315-5340,Greg@scmg.Com,,,,06/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002042-LIC,OTC NC LLC,Otc Nc LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,San Diego,(619) 955-9433,Normanyousif11@gmail.Com,,,,09/25/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001758-LIC,OUTRAGEOUS VENTURES LLC,Outrageous Ventures LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Orange,(714) 717-7295,Jerilyn@yummikarma.Com,,,,10/03/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000353-LIC,Patient Care First ; PCF,"Pacafi, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Stanislaus,(209) 554-0805,Bcc@pcfdistro.Com,,,,06/12/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000749-LIC,PACIFIC EDEN LLC,Pacific Eden LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(323) 646-7669,Rebeccalopezla@gmail.Com,,,,07/09/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001567-LIC,PACIFIC RESERVE NURSERY INC.,Pacific Reserve Nursery Inc.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Monterey,(831) 757-1210,Andy@pacificreservenursery.Com,,,,05/19/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000272-LIC,PAET REAL ESTATE LLC,Paet Real Estate LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 606-9480,Aspenmanpat2000@yahoo.Com,,,,06/05/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001664-LIC,"Pardis Works, Inc.","Pardis Works, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 862-1141,Pardisworks@gmail.Com,,,,06/22/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001641-LIC,Parkrite Distribution,Parkrite Holdings LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Orange,(714) 717-9896,ParkriteholdingsLLC@gmail.Com,,,,06/13/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000846-LIC,Harborside,Patients Mutual Assistance Collective Corporation,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Alameda,(510) 610-7444,Licensing@statehouse.Co,,,,07/17/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0000916-LIC,"PAYNES DISTRIBUTION, LLC","Paynes Distribution, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Mendocino,(619) 241-5933,Compliance@leefca.Com,,,,07/25/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001401-LIC,"PBSV, INC.","Pbsv, Inc.",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(818) 398-5142,Admin@pacific-Bliss.Com,,,,09/15/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001515-LIC,Purple City Genetics,Pcg Industries Inc.,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Alameda,(510) 508-1029,Auryn@purplecitygenetics.Com,,,,04/11/2027 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0001132-LIC,"PDC-Phinest Distribution Company, LLC","Pdc-Phinest Distribution Company, LLC",Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Sacramento,(916) 416-8727,Carlos@greencoastindustries.Com,,,,12/19/2026 00:00:00,,CA-facilities.csv,04/18/2026
CA,C11-0002011-LIC,Tree House,Peace And Joy LLC,Commercial -  Distributor,Active,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,(323) 348-9439,Danielmichaelsosa@gmail.Com,,,,05/30/2026 00:00:00,,CA-facilities.csv,04/18/2026
