Facility_ID,Business_Name,Legal_Name,Address,Mailing_Address,Phone,Facility_Status,Owner_License,Hours_Mon,Hours_Tue,Hours_Wed,Hours_Thu,Hours_Fri,Hours_Sat,Hours_Sun,Lic1_Type,Lic1_Services,Lic1_Number,Lic1_Originally,Lic1_Effective,Lic1_Expires,Lic1_Status,Lic1_PDF_URL,Lic2_Type,Lic2_Services,Lic2_Number,Lic2_Originally,Lic2_Effective,Lic2_Expires,Lic2_Status,Lic2_PDF_URL,Offsite_Cultivation_Address,Manufacture_Address,Source_URL
001t000000bI7SeAAK,"Serenity Smoke, LLC","Serenity Smoke, LLC","19 West Main Street, Springerville, AZ 85938","PO Box 5626, Goodyear, AZ 85338",602-904-1370,Active,"Serenity Smoke, LLC",,,,,,,,Establishment,,00000134ESWD58732580,4/19/2021,4/19/2025,4/18/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000JS5LC/OarOzS0SrKcA2aadSTa_WpqTpMHCoM6HO9FMEbcjC4E,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000bI7SeAAK&activeTab=details
0018y000004jJBKAA2,Trulieve Maricopa Dispensary,"Sherri Dunn, Llc","44405 W. Honeycutt Avenue, maricopa, AZ 85139","1155 W Rio Salado Pkwy, Tempe, AZ 85281",954-817-2370,Open,"Sherri Dunn, Llc",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,0000172ESTFM12469613,2/22/2024,12/28/2025,12/27/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000fppGz/61fiYs0hh8VL8Eec3UOzXN99sxB33dKFPFeIHjCXpgU,Dispensary,Retail - Sell,00000138DCSE67364423,12/28/2025,12/28/2025,12/27/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000fpinO/_15PI8G6xahMFxPjernEcetyz5S7NO.L_ejUp.IbTl8,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004jJBKAA2&activeTab=details
001t000000L0TAxAAN,Trulieve of Cottonwood Dispensary,"Sherri Dunn, Llc","2400 E Sr 89a, Cottonwood, AZ 86326","1155 W Rio Salado Pkwy, Ste 201, Tempe, AZ 85281",954-817-2370,Open,Sherri Dunn Llc,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,Establishment,Retail - Sell,00000055ESFL28376770,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000HRmA1/fj9Uv7bfvQsRM4F9sLSSRcCVspEJilaR123Ddu6MHvA,Dispensary,Retail - Sell,00000124DCKQ00697385,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000HRVXP/5jsxaZkyrNuPtZXOeOx1hx_57h0l4spc_YDco.yG7yc,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAxAAN&activeTab=details
001cs000001UJ7wAAG,Sky Analytical Laboratories,Sky Analytical Laboratories,"1122 East Washington Street, Phoenix, AZ 85034",,(623) 262-4330,Active,Sky Analytical Laboratories,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,CLOSED,CLOSED,,,0000036LRCZO44391934,,,,,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Xz2xy/TO5PLP4URuRBwbLiDi1qyZ9Cb9Ep8pVftsK6FoRnDYw,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001cs000001UJ7wAAG&activeTab=details
0018y000002dGd8AAE,Smithers CTS Arizona LLC,Smithers CTS Arizona LLC,"734 W Highland Avenue, 2nd floor, Phoenix, AZ 85013",,(954) 696-7791,Active,Smithers CTS Arizona LLC,9AM-5:30PM,9AM-5:30PM,9AM-5:30PM,9AM-5:30PM,9AM-5:30PM,CLOSED,CLOSED,,,00000020LCVT89602592,,,,,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000YrUE5/f3KMUcqIaXWKog6jI6e0xEYPGPXg5tSxiKanT3iehZY,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000002dGd8AAE&activeTab=details
001t000000bI7qbAAC,The Clifton Bakery LLC,Sonoran Flower LLC,"700 S. CORONADO BLVD, CLIFTON, AZ 85533","700 S Coronado Blvd, Clifton, AZ 85533",520-241-7777,Open,Sonoran Flower LLC,9AM-8PM,9AM-8PM,9AM-8PM,9AM-8PM,9AM-9PM,9AM-9PM,11AM-5PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell
Retail - Manufacture
Manufacture - Manufacture
Manufacture - Package & Store
Manufacture - Prepare Edibles",00000140ESDP54259308,4/19/2025,4/19/2025,4/18/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000d20QT/litwdoAa2QphM1SBy_3VRlqmaOZp5mdypP4YIWbyaUE,,,,,,,,,"2935 E Frontage Rd, Amado, AZ 85645","129 North Main Street, Mammoth, AZ 85618",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000bI7qbAAC&activeTab=details
001t000000L0TAfAAN,Ponderosa Dispensary,"Soothing Ponderosa, LLC","5550 E Mcdowell Rd, Ste 103, Mesa, AZ 85215","2055 East 5th Street, Tempe, AZ 85281",(480) 213-1402,Open,"Soothing Ponderosa, LLC",8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,Retail - Sell,00000117ESPN93487198,2/23/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000T0jpF/BSXg8CMmhq3AOc8LkCtnjSx66sFEQJLMFuASsCUVbuE,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture",00000094DCTJ00667966,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000MtBxR/OGWCtwt2zNPNCfiE73gsJJ9K1E8M_wGIV2cAViH7QrY,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAfAAN&activeTab=details
001t000000L0T9QAAV,Nature's Medicines,SSE Holdco LLC,"6840 West Grand Ave, Glendale, AZ 85301","140 N. 44th Street, Phoenix, AZ 85034",(623) 301-8478,Open,"Sixth Street Enterprises, Inc.",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000090ESFB63917979,1/25/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000n965B/v1OmJT7UQBV3tfDbaJU6ssUfSF8_4K9DUhoTMEmU8t8,Dispensary,Retail - Sell,00000014DCHT00564851,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000n95gz/GtDhmZa.1nBaPaLIeQstqpWcN0Qnt03pRh842U1k9BI,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9QAAV&activeTab=details
001t000000L0TAbAAN,Nature's Medicines,SSE Holdco LLC,"2439 W Mcdowell Rd, Phoenix, AZ 85009","140 N. 44th Street, Phoenix, AZ 85034",480-420-3145,Open,"Sixth Street Enterprises, Inc.",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Retail - Sell
Retail - Cultivate",00000092ESKW00353670,1/26/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000n95dl/USxwyFZ1aiWdA1Sp7wQHU6IQxXgtUL4nURA42DY0T7U,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",00000088DCXB00897085,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000n9514/CunFviQoT6yijcdHHwFVw9abhhTZQC7RCytc_8SoZ2g,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAbAAN&activeTab=details
001t000000L0T9OAAV,Nirvana Center Dispensaries,"SSW Ventures, LLC","702 East Buckeye Road, Phoenix, AZ 85034","7917 South 28th Way, Phoenix, AZ 85042",(602) 786-7988,Open,"SSW Ventures, LLC",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000111ESTX14447382,2/17/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000003a9vt/BMss166MV2WhTWD9nEAJ7FXbOPZeQgvoWDXWQtvqF0o,Dispensary,Retail - Sell,00000012DCJT00224887,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000003a9uH/Smjg6FYzUPdHV6gqtHkvE4mUXxdqxyfvI9xdx3D7Ctk,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9OAAV&activeTab=details
001t000000L0TASAA3,Superior Organics,Superior Organics,"211 S 57th Dr, Phoenix, AZ 85043","211 South 57Th Drive, Phoenix, AZ 85043",(602) 926-9100,Open,Superior Organics,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000123ESYS35386603,3/1/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005nmYs/T8WTVEIIeoTPdKFx8DFGhOj7_Z7rWMk8aHI7YJL4OD4,Dispensary,"Retail - Sell
Retail - Prepare Edibles",00000065DCLV00799347,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000005j158/gwSPhTqBRpIOAl46UfmJ1lZbn1yZ_9YILXZVcEYd7Y0,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TASAA3&activeTab=details
001t000000L0TB7AAN,Trulieve of Apache Junction Dispensary,"Svaccha, Llc","1985 W Apache Trail Ste 4, Apache Junction, AZ 85120","1155 W Rio Salado Pkwy, Ste 201, Tempe, AZ 85281",954-817-2370,Open,"Svaccha, Llc",7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,Retail - Sell,00000011ESVC04035599,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000H1Sq5/BQzjVGyGwcrTxUhGZ_R5yco.7NbMDAM3rnFqvcsukms,Dispensary,Retail - Sell,00000137DCOF00188324,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000H1T4b/Q8n7404L65diZd3eRJw6yCEjs_QqHLtsfapEQcJDpZo,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TB7AAN&activeTab=details
001t000000L0TB8AAN,Trulieve of Tempe Dispensary,"Svaccha, Llc","710 W Elliot Rd, Ste 102, Tempe, AZ 85284","1155 W Rio Salado Pkwy, Ste 201, Tempe, AZ 85281",954-817-2370,Open,"Svaccha, Llc",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000009ESJA48286920,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000G1xHl/tYzBr3C3a.GKc3PeMh8mH_qbYcoSKZpbH7X9OiqpNSw,Dispensary,Retail - Sell,00000120DCEQ00578528,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000G1xCv/v0sCTTrX9ZECZ1oG8pP_c3VE7bZxswJ_vphB6ereH8g,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TB8AAN&activeTab=details
0018y000004ZMhPAAW,"Swallowtail 3, LLC","Swallowtail 3, LLC","5210 South Priest Dr, A, Suite A, Guadalupe, AZ 85283","5210 South Priest Dr, A, Guadalupe, AZ 85283",480-749-6468,Open,"Swallowtail 3, LLC",12AM-11:59PM,12AM-11:59PM,12AM-11:59PM,12AM-11:59PM,12AM-11:59PM,12AM-11:59PM,12AM-11:59PM,Establishment,"Cultivation - Process
Cultivation - Cultivate
Retail - Sell
Retail - Manufacture
Retail - Prepare Edibles
Retail - Sell TCS/NPP Edibles",0000161ESTOJ23023764,4/8/2022,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000lClrJ/n1ImVKkM2ZON.nXtI4eeXX6LfPXZ9I_5wY321jF4CFc,,,,,,,,,"5210 South Priest Dr, B, Guadalupe, AZ 85283",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004ZMhPAAW&activeTab=details
001t000000L0TBEAA3,Trulieve of Mesa North Dispensary,"Sweet 5, Llc","1150 W McLellan Rd, Mesa, AZ 85201","1155 W Rio Salado Pkwy, Tempe, AZ 85281",770-330-0831,Open,"Sweet 5, Llc",7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,Establishment,Retail - Sell,00000013ESHH20255089,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000G9Ol4/UPRERfvff8U3Dy9C53gWn0SpeDXsfzILGAB_MoLT0ro,Dispensary,Retail - Sell,00000115DCGL00377020,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000G9XrZ/9aRrxzZKvijUGjQXQx8.Trb0CUDS8dgrssqY0vPCkuE,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TBEAA3&activeTab=details
001t000000L0TA6AAN,Fire. Dispensary,The Desert Valley Pharmacy Services Inc.,"2825 W Thomas Rd, Phoenix, AZ 85017","10645 N. Tatum Blvd, Phoenix, AZ 85028",480-861-3649,Open,The Desert Valley Pharmacy Services Inc.,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-10PM,9AM-10PM,9AM-9PM,Establishment,"Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store
Manufacture - Prepare Edibles",00000089ESLW87335751,1/25/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000j2zNF/RdlDNrQh2gLTxQyChcXKavW8UgUyU1yUCTvGU1x5PcA,Dispensary,Retail - Sell,00000060DCIS00424661,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000j2k4s/8Qt8RxR9o5GLic5NiiOfZZBdo2sDsuC5e3ReMIDn7hU,,"2949 N 31st Ave, Phoenix, AZ 85017",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TA6AAN&activeTab=details
001t000000L0TAcAAN,Trulieve of Mesa South Dispensary,The Giving Tree Wellness Center Of Mesa Inc,"938 E Juanita Ave, Mesa, AZ 85204","1155 W Rio Salado Pkwy, Tempe, AZ 85281",850-559-7734,Open,The Giving Tree Wellness Centerof Mesa Inc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,Retail - Sell,00000008ESJT20615662,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000150IB/TzwtZCMcrzdQ9T_y2AkmjC0jCkLGsPaLJPNCEW7KRsM,Dispensary,Retail - Sell,00000084DCXM00601985,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs0000014vdS/yI8xqre5yDYPDCGLl_sw1sTufpnDiZylWWdWNubadPE,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAcAAN&activeTab=details
001t000000L0T9VAAV,Giving Tree Dispensary,The Giving Tree Wellness Center Of North Phoenix Inc.,"701 West Union Hills Drive, Phoenix, AZ 85027","701 West Union Hills Drive, Phoenix, AZ 85027",(623) 242-9080,Open,The Giving Tree Center Of North Phoenix Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000023ESLL63816994,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXw3/__kf1bWpe6dLXpbcu06ZD36D52pKP1f_TOp4bP83J1g,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",00000021DCLU00461342,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY2u/mYSwfizviWRfXwYaTo.Eo5OBeRobACRiWasGpKwpIj8,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9VAAV&activeTab=details
001t000000L0T9lAAF,The Green Halo Llc,The Green Halo Llc,"3906 North Oracle Road, Tucson, AZ 85705","7710 S Wilmot Rd, Tucson, AZ 85756",(520) 664-2251,Open,The Green Halo Llc,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store",00000120ESGW29293058,2/26/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Sgtnx/u1fQWK34hvET6sgVYLJ6bo.mvqlxFzdsaDf2Knm0OME,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",00000026DCOM00244803,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Mxn3F/Mw217YCY_4GUc2Ha0j8q6.ccG.0k92.FCZ3WRCzwORI,"8000 South Rita Road, Tucson, AZ 85747","4600 South Genesis Drive, Cottonwood, AZ 86326",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9lAAF&activeTab=details
001t000000L0T9XAAV,Lollipot,The Healing Center Farmacy Llc,"7235 E Hampton Ave Unit 115, Mesa, AZ 85209","3820 W Happy Valley Road, Suite 141-142, Glendale, AZ 85310",(480) 410-6704,Open,The Healing Center Farmacy Llc,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,Establishment,Retail - Sell,00000074ESMJ87013698,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o1ee/exTtgAusCd4N1AChYcfZsfmgV.yCgLotnE.4ZvGqLeY,Dispensary,Retail - Sell,00000004DCKF00438872,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o1dh/8stmAYSm3K1ycN_FX4JKo0p6Kdn4tBz7v5ZncdAsMRo,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9XAAV&activeTab=details
001t000000L0T9oAAF,Health For Life Crismon,The Healing Center Wellness Center Llc,"9949 E Apache Trail, Mesa, AZ 85207","9949 E Apache Trail, Mesa, AZ 85207",(480) 400-1170,Open,The Healing Center Wellness Center Llc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,Retail - Sell,00000115ESJB22990289,2/23/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005opK3/j.hazTBjFeKSlLUsG_8zG3YdINZPciZ_UI3IFLW15l0,Dispensary,Retail - Sell,00000041DCEN00861221,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005opKD/qndgy_SNvkG86ejBtd7AKWZUEunP_jcyzIKx7i2CXKk,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9oAAF&activeTab=details
001t000000L0TAMAA3,Sunday Goods,The Health Center Of Cochise Inc,"1616 E. Glendale Ave., Phoenix, AZ 85020","645 E Missouri Avenue, Phoenix, AZ 85012",520-808-3111,Open,"The Health Center Of Cochise, Inc.",8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell",00000099ESVM28064808,1/28/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs000001vhMD/MXmd400u6qYbwpW9Tj6XnZsvbyEVrB5_L3C7PHW.Pvw,Dispensary,Retail - Sell,00000070DCBD00783295,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Xm8ec/H9PseF11D8AsI_5j1jmu2jHeTJ5VqBxYd_4TwE31dXk,"5900 West Greenhouse Road, Willcox, AZ 85643",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAMAA3&activeTab=details
001t000000L0T9tAAF,The Kind Relief Inc,The Kind Relief Inc,"18423 E San Tan Blvd Ste #1, Queen Creek, AZ 85142","16277 N Greenway Hayden Loop, Scottsdale, AZ 85260",480-550-9121,Open,"The Kind Relief, Inc.",7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-12AM,7AM-12AM,7AM-10PM,Establishment,Retail - Sell,00000053ESYR15319850,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2v5/AOmTJRy114ggiVdAVQWw5bxrweSQ1l.GGUkJJWo8uqE,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture
Cultivation - Prepare Edibles",00000049DCRR00713151,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2bT/6aTchjFqypfHCDCmiNkuui_ATxl9qz3LJWERk6knOwg,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9tAAF&activeTab=details
001t000000L0T9fAAF,Zen Leaf Mesa,The Medicine Room Llc,"550 W Mckellips Rd Bldg 1, Mesa, AZ 85201","107 S Southgate Dr, Chandler, AZ 85226",312-819-5061,Open,The Medicine Room Llc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,"Cultivation - Process
Cultivation - Cultivate
Retail - Sell",00000084ESFH12297246,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXfI/RplxLWB71AcWk5AMzidNf3L3F5kZHi4fq3gGlZG_Obs,Dispensary,"Retail - Sell
Retail - Cultivate",00000037DCDM00904008,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000FK8dW/VxIS9xgA_OsB0N83jtZX7YEQsvN_E19FG_9Z_ylPyaQ,"2239 N Black Canyon Hwy, Phoenix, AZ 85009",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9fAAF&activeTab=details
001t000000L0T9kAAF,Total Accountability Patient Care,Total Accountability Patient Care,"1525 N. Park Ave, Tucson, AZ 85719","1718 East Speedway Boulevard, Tucson, AZ 85719",(520) 586-8710,Open,Total Accountability Patient Care,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,10AM-7PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell",00000114ESQS66067289,2/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs0000009W0f/8SBgx.3Vc2ENO.qh9U70yEWWBoUuxgi1uEPWL08jQBI,Dispensary,Retail - Sell,00000025DCPT00084389,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000Rx1bd/EYip7_QN7xF186nf_o2SCgAvrOzA25yQsbhaIi1_7LA,"4636 North 43rd Avenue, Phoenix, AZ 85031",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9kAAF&activeTab=details
001t000000L0T99AAF,Total Accountability Systems I Inc,Total Accountability Systems I Inc,"6287 E Copper Hill Dr. Ste A, Prescott Valley, AZ 86314","6287 E Copper Hill Dr, Prescott Valley, AZ 86314",(928) 3505870,Open,Total Accountability Systems I Inc,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7PM-10PM,Establishment,"Retail - Sell
Retail - Manufacture",00000110ESBL46708127,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000lXPEJ/9wWHdM07GYRC2cIO8nHMsp7hRNjq64nwKZRTK1ajgjI,Dispensary,Retail - Sell,00000009DCYP00763819,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000XirYf/WfpZqkmaBeLLj0qmanjOffX6RKZe.AWbatW1LA9NCHg,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T99AAF&activeTab=details
001t000000L0TAIAA3,Oasis,Total Health & Wellness Inc,"17006 S Weber Dr, Chandler, AZ 85226","140 N. 44th Street, Phoenix, AZ 85034",(480) 626-7333,Open,Total Health & Wellness Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000021ESQX24132908,1/22/2021,6/22/2024,6/21/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mY0t/CqTsOB9i4GpH5cXX9AynUN6.Ii7pvPt4iBr7tMUIyGI,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Manufacture
Retail - Prepare Edibles
Cultivation - Cultivate
Cultivation - Manufacture",00000100DCWU00857159,6/22/2024,6/22/2024,6/21/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000ZSshF/brqt4N2dxyH8yvZXlipHNMVhArD5fkTZLqWrRobXWcA,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAIAA3&activeTab=details
